,Seconds,Q_air DataCentre [kW]_model,T_sup_air DataCentre [°C]_model,T_ret_air DataCentre [°C]_model
1746,6285600,0.8375191556913207,32.05199858234624,20.82794159421486
1747,6289200,0.86596244588712,31.652112420469965,20.97577379631078
1748,6292800,0.8179373010096244,32.507494546946,20.744274217517415
1749,6296400,0.7981990759479097,32.271307225071695,20.33112937991201
1750,6300000,0.8258087696435487,32.57465106912707,20.493933019747697
1751,6303600,0.8052796618079914,31.950660273961986,20.489138480958133
1752,6307200,0.9153282315064237,31.198907235908614,20.214876165895777
1753,6310800,0.8780592386267665,31.9622686614244,20.790080374021727
1754,6314400,0.8443803186526272,31.54362703337733,20.314037508371236
1755,6318000,0.8508230996246757,31.436648441953864,20.6214559525348
1756,6321600,0.8374484173930593,31.33301817415531,20.77421519580328
1757,6325200,0.8631002802547855,31.507483635120234,20.438764050116706
1758,6328800,0.8198907430377607,31.100793801721373,20.507953981523414
1759,6332400,0.8398249885129662,31.192734730262675,20.85268332493399
1760,6336000,0.8070123280823563,31.08070512194943,20.47567594301372
1761,6339600,0.7867873285160916,30.9626337249667,20.034252813740043
1762,6343200,0.834069669892192,31.236329765907247,20.498522424316533
1763,6346800,0.8371184209241687,30.36441322332198,20.432576717016083
1764,6350400,0.8006228160426545,30.440635808037467,20.57284604265865
1765,6354000,0.821995827497123,30.6987143679212,20.61125261033445
1766,6357600,0.8419962518447849,31.903025071951927,21.294838159095303
1767,6361200,0.8441828977747073,31.52406602075447,21.236964597707246
1768,6364800,0.8697382597424028,31.790599792567757,20.672044169221895
1769,6368400,0.8245074495039065,30.850774964473917,20.533143731933734
1770,6372000,0.8789544033971175,31.222404774312324,20.477588359674296
1771,6375600,0.863327453957331,31.956960365131977,21.045161103233823
1772,6379200,0.8619643571000177,31.83451390391322,20.726028034094803
1773,6382800,0.8813400705634933,32.18093459325043,20.569525270485563
1774,6386400,0.8473008121909077,32.004491628046026,20.798483119395975
1775,6390000,0.8607484708887673,31.234875110038356,20.040650642370622
1776,6393600,0.837891729998045,31.64798477171475,20.822399813762832
1777,6397200,0.8466515055942864,32.10113506534363,20.138257346650345
1778,6400800,0.8053827819616947,31.29752761491294,20.49063875622523
1779,6404400,0.8654419794842466,31.551796082544012,21.15989416292965
1780,6408000,0.9029037440220592,30.611587017533516,20.527412700648295
1781,6411600,0.8629976003725053,30.204262095331387,20.71631033627462
1782,6415200,0.821530092029466,30.596589883875886,20.495358256653248
1783,6418800,0.8252812862091959,31.40462021505807,19.515440438590492
1784,6422400,0.8219493303758114,30.961895449699146,19.808652593260963
1785,6426000,0.8453549203001127,30.930022372832426,20.957728662818187
1786,6429600,0.8233737142862081,30.700423239818,20.760436176771126
1787,6433200,0.785144761500462,30.644802467728052,20.88052234198586
1788,6436800,0.8085798643227579,30.89811014585573,20.061387673634083
1789,6440400,0.8036959390329975,31.07118216033639,20.870642168373085
1790,6444000,0.8278304043196228,31.269796867698076,19.729188374752304
1791,6447600,0.8532480235804177,31.531670244844197,20.59843570457495
1792,6451200,0.8257508918879555,31.192833097972372,20.973254609755486
1793,6454800,0.8377266615924142,31.14688546533243,20.036391319963037
1794,6458400,0.8613310413186034,31.458981546982766,20.606436747894573
1795,6462000,0.8569391409035757,31.155387469234945,20.70607366829167
1796,6465600,0.8813499275695135,31.34864941289857,20.592326443954423
1797,6469200,0.8543806922170205,31.901783454294687,20.808631410460514
1798,6472800,0.8452564208868631,31.131640801016776,20.641588134618996
1799,6476400,0.8441056183320493,31.108180878649293,20.384996406634635
1800,6480000,0.8636352357849088,31.013239540569042,20.78227365240596
1801,6483600,0.8659102399058347,30.84996690245652,21.335982346378753
1802,6487200,0.8559650602664461,30.40266526950832,21.166788169744144
1803,6490800,0.8716621095468159,30.653590053533776,20.91168372719187
1804,6494400,0.8360515553576674,30.982664417923807,21.108477789686976
1805,6498000,0.8267187393669271,31.035136000310935,20.7439802692923
1806,6501600,0.8470538299736513,30.782239722320035,20.783848546846308
1807,6505200,0.803024699408507,30.393727005498643,20.64789480426494
1808,6508800,0.8263032754859154,30.499511740102104,20.146025317421895
1809,6512400,0.8115929377436502,30.273329247327304,21.013836084123657
1810,6516000,0.8312062503176882,30.322910409639153,20.683502916708807
1811,6519600,0.7613837032038667,29.83221803737416,20.866082361414325
1812,6523200,0.7965238616589203,30.02542252533685,21.194032606568154
1813,6526800,0.7883855690041692,30.424920197853123,21.024341422537635
1814,6530400,0.8250884287453742,30.365067421218615,20.93171900036065
1815,6534000,0.8421157347931953,30.325055935697144,21.195522890732057
1816,6537600,0.8434551484546473,31.001095153782117,21.091215936662547
1817,6541200,0.876730931327712,30.565072230126823,20.704354665154405
1818,6544800,0.8167005416683076,30.446523120834286,21.781239807195323
1819,6548400,0.8280524466011879,31.002838448110918,20.81869727910674
1820,6552000,0.882996897289694,30.579141803057926,20.975492436448086
1821,6555600,0.8398081230043862,31.00071315369305,20.682480896688396
1822,6559200,0.883554586404993,30.898856378453306,20.767989916559987
1823,6562800,0.8499411341355634,30.950968397063843,21.073468289436832
1824,6566400,0.8735385986405614,32.02668178133205,20.813534162056783
1825,6570000,0.8407112774207043,31.670334161283417,21.683351114450407
1826,6573600,0.9090478316341887,31.963472821058595,20.997224854244585
1827,6577200,0.8992507837234003,31.853361844323178,21.30791844989687
1828,6580800,0.8464984728005668,32.253412086161575,21.82555559122912
1829,6584400,0.8875422611829449,31.860750689208142,21.491862218109205
1830,6588000,0.8654229350190304,31.448046542828603,21.029152102278644
1831,6591600,0.838348057329308,31.523635606312624,21.516367600853943
1832,6595200,0.8640305053403785,31.580588620720846,21.215805154311038
1833,6598800,0.8254780719081228,31.86568889253548,21.252621347317046
1834,6602400,0.8240324878254106,31.28632770799532,20.982472503760345
1835,6606000,0.7896413710233732,30.81658314804713,21.34761626840619
1836,6609600,0.8445621604451663,32.20181245600206,21.349305083227243
1837,6613200,0.8882168357178472,32.00543456114737,21.658123419629383
1838,6616800,0.8303433558785676,32.01709711874702,21.636368318018956
1839,6620400,0.8131619559500554,31.683640289287165,21.298340645730622
1840,6624000,0.8620193678059704,31.65384756111609,21.4216907939901
1841,6627600,0.9099407452518896,31.170588316610228,21.49457668474162
1842,6631200,0.8667207828338768,31.198163993342636,22.221481050423836
1843,6634800,0.874214267221537,31.83807149271051,21.189640141989045
1844,6638400,0.865335834240964,31.563152317986106,21.35276902090732
1845,6642000,0.8671380908129586,31.41085440931367,21.17191603718809
1846,6645600,0.9022535171783979,31.966709414877883,21.2965238010048
1847,6649200,0.9189918271203061,31.80096085781301,20.894699107570222
1848,6652800,0.840646688332765,33.211449313766,20.076666090882988
1849,6656400,0.8447163873868749,32.22946734065213,20.21385105570595
1850,6660000,0.8744206957540501,32.113210062810026,20.16213153065518
1851,6663600,0.8316945643252763,31.67050610949655,19.82983395997115
1852,6667200,0.8480894396951998,33.23049162185854,19.34903404655656
1853,6670800,0.8339309708860368,32.58820734289143,20.145814827553764
1854,6674400,0.8129205507089836,32.260774167421125,19.853602733504868
1855,6678000,0.8014412942296623,32.040664260947516,19.460514205546733
1856,6681600,0.7839093508970945,31.3306435490281,19.91590195765992
1857,6685200,0.823074306289337,30.940453834297355,19.901787915717023
1858,6688800,0.8018035416054546,31.807031288338177,19.778307300756055
1859,6692400,0.8323908620149527,32.00952531833583,20.656730930338128
1860,6696000,0.8063640289071267,32.12595756234857,20.378525630672918
1861,6699600,0.790255252564912,31.83121284129254,19.7221903389252
1862,6703200,0.8185463817463681,32.58055622316869,19.770421848877803
1863,6706800,0.8598172473108497,32.10214278350494,20.057112654332816
1864,6710400,0.845832392775384,32.726683309177226,19.66832090079705
1865,6714000,0.864270645244244,32.232444199888334,20.00923113859321
1866,6717600,0.8502202315194315,32.45643724059791,19.956691337461976
1867,6721200,0.8383521974201738,32.96994566208069,19.593041051288466
1868,6724800,0.8687885030910408,32.52089424087644,20.118226783347136
1869,6728400,0.8719576887179558,32.34896009715156,19.161084338928013
1870,6732000,0.8553863057309135,32.61065844498194,19.92923590710608
1871,6735600,0.8560059101663565,32.25496468742955,19.287617813967774
1872,6739200,0.7994044731933216,31.17828383900392,21.761091330260125
1873,6742800,0.8031169071715879,30.847917684353416,21.028864802669133
1874,6746400,0.8361254280056117,31.857998654865998,20.904368955593387
1875,6750000,0.7968060441697116,31.407228421095887,21.975566976279406
1876,6753600,0.8080571105076652,31.787791147213927,21.41114181029977
1877,6757200,0.7364487228487221,31.06750981149481,21.492288327166186
1878,6760800,0.8008135729208141,30.711049851883406,21.88146249612133
1879,6764400,0.7683350612648323,31.421206612191238,21.3072736640492
1880,6768000,0.7750746559291523,30.575188035619153,21.262661455504713
1881,6771600,0.7840560829473212,30.28755047331741,21.30994671556198
1882,6775200,0.7369666727002719,31.574090967022716,21.438695687868062
1883,6778800,0.7304551121708694,30.95668808090946,21.13119207498237
1884,6782400,0.7649336057470656,31.513833495735266,21.610107091689848
1885,6786000,0.807885117817077,31.311341650466098,21.566301500767924
1886,6789600,0.7701904305561259,31.42148728222758,21.796836323147232
1887,6793200,0.8067790328625092,31.826067033995656,21.373889236016133
1888,6796800,0.7717900907130266,31.275350936779414,21.69352063529273
1889,6800400,0.7588318660039439,31.321622068907132,21.688160902230532
1890,6804000,0.7781375197220348,31.428385912548052,21.483493936355394
1891,6807600,0.8150517365652762,32.14592930699254,21.04339997964312
1892,6811200,0.8026844816464491,31.33010907196805,21.469590009570283
1893,6814800,0.7698555096688531,31.350499325168,21.696632758137937
1894,6818400,0.7528476853339146,31.273435150717244,21.865696375442756
1895,6822000,0.8086298533626696,31.81516338838485,21.815781609992214
1896,6825600,0.8586502976086805,31.213865978120594,21.765364487881378
1897,6829200,0.8232848300822594,30.82071934756516,21.46419634860241
1898,6832800,0.8849215087120154,30.87173563430265,20.523398168280355
1899,6836400,0.8600021391933176,31.512153131472257,20.822136793674588
1900,6840000,0.933846688801874,30.978736597451764,21.37458976950208
1901,6843600,0.8839479455563574,30.747021304765923,20.32893668266203
1902,6847200,0.9060559712603866,31.202422727941784,20.638359673782002
1903,6850800,0.8381600103009765,31.031849651022895,21.53750112485576
1904,6854400,0.8330580250286637,30.58728965478968,19.963596827978783
1905,6858000,0.8587901401677951,30.893610208696728,21.368250377602372
1906,6861600,0.8157029819260893,31.32891847327495,20.210326641493005
1907,6865200,0.8699380949568523,31.3483592745756,21.677968647200046
1908,6868800,0.8376138806106445,30.92738218119394,21.110738161822784
1909,6872400,0.8093117284463016,31.129736145030687,21.646529636976837
1910,6876000,0.8401354657790822,31.321177156073073,21.34854889693761
1911,6879600,0.8639037246041338,31.480694913204708,21.00632963796599
1912,6883200,0.8903643655756365,31.797255279419332,21.07187842364526
1913,6886800,0.8275655713068506,30.852091572671775,21.552440812336297
1914,6890400,0.8511543244271219,32.114128648322364,21.558133622342755
1915,6894000,0.8836824817466242,31.466951187372757,21.507049703700456
1916,6897600,0.890251285798236,31.625909888097304,21.934116254572693
1917,6901200,0.8584960735265896,31.96276849964071,21.312617875732048
1918,6904800,0.8487084080105698,31.502261561683678,21.48458979683748
1919,6908400,0.8801739611698284,31.314920489559064,20.73702589321887
1920,6912000,0.8446639444074051,32.51556627064217,20.164627099122004
1921,6915600,0.8356412655695744,32.33885049920481,20.11166953920915
1922,6919200,0.8881898508499664,32.090127116992115,20.326804017178638
1923,6922800,0.8666442057175383,31.730774020084564,19.76703459745981
1924,6926400,0.8682309840421737,31.586620776909335,19.51244871737841
1925,6930000,0.8846288416995671,31.7517132853285,20.02942975712438
1926,6933600,0.8295692380084885,30.81136407880537,20.072919053816776
1927,6937200,0.8958115054328585,31.405948904131442,19.79451800267301
1928,6940800,0.8576576041690528,31.294902306785637,19.735771947473033
1929,6944400,0.866535396916382,31.101070392251692,19.642800653210976
1930,6948000,0.8436419052903994,31.13069825933174,20.185719122657897
1931,6951600,0.7817726682377222,30.92160045213986,19.733245409930657
1932,6955200,0.8853379881147257,31.778442420179267,19.889274826110462
1933,6958800,0.8518623816852212,31.2647207408124,19.59265694157766
1934,6962400,0.8515695362045924,31.979489234453904,20.514775628227493
1935,6966000,0.8563522605177817,31.82026235793389,20.792692840656155
1936,6969600,0.8880673065417873,32.12489233212931,20.026951966712588
1937,6973200,0.860167507446265,30.96365478322644,20.54947405063199
1938,6976800,0.8535434962241024,32.06923184194132,20.189234892537623
1939,6980400,0.8885172825343091,32.00607157104061,19.638336325337836
1940,6984000,0.8621004513696479,32.19315822171111,20.03488621464207
1941,6987600,0.8986546317006633,32.299958802307984,20.092510199857
1942,6991200,0.8608138059570767,31.962620500014154,20.34673440759557
1943,6994800,0.9183626277035182,32.00137278543059,19.414363210835187
1944,6998400,0.8402960462759305,30.631674411944456,20.66441820539202
1945,7002000,0.8576692828922865,29.999479226669482,21.69692510464345
1946,7005600,0.8825535625534491,30.537503481637664,20.944204502957927
1947,7009200,0.8849866576513843,30.134194473936372,21.03317918741638
1948,7012800,0.8657170014764907,30.203739968431044,20.98810728806563
1949,7016400,0.8899115213484948,30.52621546724829,20.83471763392828
1950,7020000,0.8635734063502962,30.673115702907154,21.03770071721314
1951,7023600,0.8957113353178198,29.956168650777816,21.48627244350705
1952,7027200,0.8048462393344419,29.28885357020233,21.21060833170284
1953,7030800,0.7902355809571022,29.28525909573315,20.420613845519643
1954,7034400,0.8497484307739197,29.876980720459283,21.343477690072483
1955,7038000,0.8590937479349576,30.104055067328407,20.386445621237105
1956,7041600,0.8351941572465837,30.733628331762144,21.096762088717913
1957,7045200,0.8485465194948094,30.211333447025012,20.945187876143155
1958,7048800,0.8790953572207212,30.50315760299659,21.425266127812733
1959,7052400,0.8697415974563466,30.089043772305644,21.240456733189465
1960,7056000,0.8807429443084228,30.41438508877058,20.409121487965326
1961,7059600,0.8842405824445273,30.560064123463217,21.30283603486575
1962,7063200,0.9102324558186888,30.056289639811236,21.284278646192796
1963,7066800,0.8719143327195866,30.493841326716485,21.071943715164295
1964,7070400,0.913924547699986,30.383667390970977,20.844266859316434
1965,7074000,0.8274534127174059,30.73596806807295,20.860501330272182
1966,7077600,0.9212454971608612,30.730146959676667,20.968557469032277
1967,7081200,0.8843348708992534,29.95152142170663,20.93745160855216
1968,7084800,0.8600115824374058,31.628456348027147,19.973324164128222
1969,7088400,0.8097109429591932,30.851377288780654,20.650681371016063
1970,7092000,0.8081295592171727,31.705646516124343,20.5566068852091
1971,7095600,0.8040009991244468,31.619726238543695,20.390854451171773
1972,7099200,0.8341817829766421,31.375412660121636,20.473108156225862
1973,7102800,0.8334264900062435,31.236598160544208,20.39013534305859
1974,7106400,0.8237602875638724,31.290195415560568,20.568852823947548
1975,7110000,0.8245691269109445,31.094391638580714,20.613544577228698
1976,7113600,0.7904797611361006,31.771586103672913,20.502111879717116
1977,7117200,0.7753123032460254,31.395835182761438,21.02115291304923
1978,7120800,0.7441325373421515,30.673551358373476,19.89416397264244
1979,7124400,0.8078315857438407,31.459452985566646,20.46841189486313
1980,7128000,0.7981793950707159,31.1385081856811,20.90840554765781
1981,7131600,0.8045461040533403,30.806242002112953,20.030388296356385
1982,7135200,0.8020302509455957,30.95165435301233,20.95404652604106
1983,7138800,0.7976693875763619,31.165354265166968,20.94717552700139
1984,7142400,0.8196545533688745,31.635983028480577,20.044873276420674
1985,7146000,0.7822256162499519,30.467116060920183,20.902515921321402
1986,7149600,0.8214605711466479,31.070963967135082,20.52438065058899
1987,7153200,0.8478603474108323,31.53239894961059,21.032913005888044
1988,7156800,0.7940015304354139,31.519317654389884,20.276715565638334
1989,7160400,0.8589549407622571,31.335821357168403,20.707201082558125
1990,7164000,0.809194474948956,31.298057083118298,20.55595304274749
1991,7167600,0.8337345369058544,31.410835599130046,20.28302252795061
1992,7171200,0.8414611560396033,31.31193132854542,20.940226544676264
1993,7174800,0.8892647940271997,30.554276343627013,20.38309009681983
1994,7178400,0.8780302967632607,31.022496388555783,20.76931130320167
1995,7182000,0.901728894631002,30.959041689980985,19.939869112894566
1996,7185600,0.856712739666137,31.047787729196987,19.937979132325438
1997,7189200,0.8757127968864755,30.925509670030753,20.17752982729941
1998,7192800,0.877430059605644,31.640824063696712,21.022123605302863
1999,7196400,0.8819873875888805,30.20365651594027,20.636588240218902
2000,7200000,0.8658834781162058,30.531255705886068,20.67424320870332
2001,7203600,0.7688468572294908,30.241860444140144,20.241263186688915
2002,7207200,0.8230330356108462,30.761494000552833,21.018077032846858
2003,7210800,0.8278374884341939,31.307667084487743,20.256332169201666
2004,7214400,0.8568002417355849,30.851519264615522,21.02684798113881
2005,7218000,0.8586569168520556,30.653365351999675,20.41853760967241
2006,7221600,0.8929803282878711,30.735629565368615,20.542547353160625
2007,7225200,0.852274110526821,30.635553460490897,20.8023619407427
2008,7228800,0.846795233498237,30.245716406174417,20.943511021159438
2009,7232400,0.8631592462241013,31.185141389981865,20.62147496845468
2010,7236000,0.8741599711870149,30.86162714167388,20.707188660943988
2011,7239600,0.8875042151786072,30.565285725177095,21.11509093047724
2012,7243200,0.9010680578375628,31.677023070364317,20.561627211946934
2013,7246800,0.8967383050005481,30.87730593842615,20.918900830727868
2014,7250400,0.9587468509144587,31.30379766066359,20.202625045413775
2015,7254000,0.8751419717037564,30.709001788331296,20.22112145086227
2016,7257600,0.9575848904132563,30.9464689038227,21.2688005485734
2017,7261200,0.9536835946265305,31.820413414359916,21.735884691416373
2018,7264800,0.9358104750937011,30.93735773771878,21.183741177216813
2019,7268400,0.9562604028475168,30.56246165085615,21.78952813369219
2020,7272000,0.8859309600578689,31.29230611381417,22.22915885043543
2021,7275600,0.95014361167212,30.565631523838224,21.694818941338315
2022,7279200,0.927733349771276,30.50868007038494,21.462806123568747
2023,7282800,0.9209176716584496,30.752955842498764,21.708422066800583
2024,7286400,0.9017196340053134,30.393558352620484,21.088029590786515
2025,7290000,0.8545149627973303,29.82341855224301,21.977247362124942
2026,7293600,0.8934713072664673,29.84919672745521,21.178747279272038
2027,7297200,0.9008619377017687,30.145722781535845,21.54204891252988
2028,7300800,0.8800327864361203,31.06241774932128,21.933028748872573
2029,7304400,0.9346405645993686,30.220438664361804,21.7680326809637
2030,7308000,0.9256415442126159,30.7173229532557,22.046766231258363
2031,7311600,0.9299172612407002,30.098853931125024,22.156314369246434
2032,7315200,0.8726521271997417,30.764582762194117,22.424907360570366
2033,7318800,0.8430059998398841,29.988686615409666,21.429690861929675
2034,7322400,0.9046059613124376,30.787575548289244,21.501450978769405
2035,7326000,0.8982109460364777,30.49127096652091,22.19824683425243
2036,7329600,0.8825113044659924,31.281492488630537,22.5165005001805
2037,7333200,0.9382050677746361,31.0481497691317,21.49894847307965
2038,7336800,0.9261857007076245,31.514312600351182,21.5077478632281
2039,7340400,0.8866730824360731,30.932039507363662,21.357922631864184
2040,7344000,0.9023439969539206,32.24894085076624,22.165015581300377
2041,7347600,0.8644692237264603,31.903282175752103,21.588520477008394
2042,7351200,0.9054229001531964,32.5027789446669,21.052534743675395
2043,7354800,0.8573132430132756,31.776170848475545,21.038833873458323
2044,7358400,0.8690658389432281,32.00279073481183,20.531738695340756
2045,7362000,0.8658448390174699,32.37025861450617,21.394483221458266
2046,7365600,0.8584957041370672,32.07627921917761,21.356397146952936
2047,7369200,0.8225071307584199,32.0139335116583,21.212760579761923
2048,7372800,0.8816422148210478,32.08643797383868,21.121367463680176
2049,7376400,0.8531582495368738,32.21518156463649,21.274755892696987
2050,7380000,0.8545584934108204,31.893363660769374,21.05090397057867
2051,7383600,0.825555975513876,31.91315896715068,21.956544675009294
2052,7387200,0.8560657290796226,31.75680067693633,21.040386670468898
2053,7390800,0.8766973809359159,33.150741571508114,21.64661342934964
2054,7394400,0.847623366959747,32.742361404385875,21.34730706180087
2055,7398000,0.8102965196772149,32.15928005252548,21.592213952544004
2056,7401600,0.8540155566316262,33.00559958281716,21.94877146372766
2057,7405200,0.8742337340614651,32.563645511651885,21.411746312962357
2058,7408800,0.8985689286879838,32.54739158528769,21.19254424534236
2059,7412400,0.8557482969125348,32.787085776733356,22.349831930846435
2060,7416000,0.8554148278617807,32.12926196029645,21.768671048265098
2061,7419600,0.8902662554401338,32.100335101774675,21.074739553551776
2062,7423200,0.8525088632953226,32.44855623579206,21.528543416602936
2063,7426800,0.8614394094420305,32.14732977200444,21.74517073469835
2064,7430400,0.8678629910569018,31.62329864810721,20.30951129997803
2065,7434000,0.8403624816654527,31.7849912848565,20.938901957101663
2066,7437600,0.8498158134408746,31.34963826832687,20.827615313370007
2067,7441200,0.8644543867228162,31.18544071885366,19.915901955078848
2068,7444800,0.8536328890959113,31.393714439954227,19.936332547084383
2069,7448400,0.8303254828826855,31.22379962789188,20.021649402373736
2070,7452000,0.8622782027847764,31.43598271516684,19.647181769142243
2071,7455600,0.8146327829105432,31.363400307280255,20.410385420423985
2072,7459200,0.8525416016204393,31.846412601784213,20.674944166927308
2073,7462800,0.843021205619318,30.54160669495784,20.44750459874958
2074,7466400,0.8212490228906605,31.250269781531127,21.168135176794078
2075,7470000,0.7911632709104146,31.358150100944457,20.65826244759447
2076,7473600,0.8276288365008295,31.160024776410054,20.139099885891433
2077,7477200,0.8065285932969442,31.691309157105,21.03341959365641
2078,7480800,0.8397769257404378,31.790383617950706,20.42554761846636
2079,7484400,0.8235768982235194,31.50428152807981,21.39226931061322
2080,7488000,0.8024172814311848,31.8359623867012,21.172325502520284
2081,7491600,0.8535337091801465,31.806113632285403,21.027784987309897
2082,7495200,0.8507921121017864,31.496608970575135,20.899060370671318
2083,7498800,0.8547569422173797,31.05069191159358,20.652545654568517
2084,7502400,0.8366356554262621,31.47074734260627,20.583982455610347
2085,7506000,0.8481317939054669,31.498273686413647,20.549554906933842
2086,7509600,0.8480920092445698,31.082953856311903,20.7975504030034
2087,7513200,0.835069435712068,31.538122314032094,20.33454856560722
2088,7516800,0.8732868717213049,30.42201089404389,19.77389463884446
2089,7520400,0.9095544183455064,30.284694450456485,19.91694964985051
2090,7524000,0.8907242363086323,29.821651517252572,20.062021035238594
2091,7527600,0.8789219490245724,30.30992252544308,19.89752353844618
2092,7531200,0.8703655382100377,30.585183293101746,20.149706201239603
2093,7534800,0.8405607807524402,30.012942931386466,19.70870442183512
2094,7538400,0.9056520511446783,29.46512399871218,19.656827386074994
2095,7542000,0.8796981936945585,30.35764770846856,19.023097763928895
2096,7545600,0.8744194945825476,29.215732629205192,19.844780384523066
2097,7549200,0.8593644635754096,29.738426754637636,19.612550325999482
2098,7552800,0.8456807058450975,29.830948199395177,19.896256754135752
2099,7556400,0.825373623628044,30.287499354320303,20.164023534858465
2100,7560000,0.9073817520351898,29.956025479115247,19.856678799098912
2101,7563600,0.8341130341773672,29.86631070532911,20.48374856915506
2102,7567200,0.8679433619552965,30.49948993204686,20.32543388157912
2103,7570800,0.8760836207268445,29.82299891727193,19.76764870007808
2104,7574400,0.868384334901419,30.437731162956013,20.02097119546515
2105,7578000,0.8924548545040532,30.136154560961092,20.104804432260142
2106,7581600,0.8954965853916821,30.163105816432633,19.696472772447905
2107,7585200,0.9251817260971958,30.645402330612104,19.75895122111059
2108,7588800,0.8325735370820144,30.05229462746092,19.59819139070309
2109,7592400,0.900383593304358,30.58448895618975,20.2332708886361
2110,7596000,0.8893798768254855,30.231352679201027,20.29223678649608
2111,7599600,0.9158451011247144,30.249944929724094,20.416104827647715
2112,7603200,0.9346734764403153,30.6345554798546,20.21256466690544
2113,7606800,0.8946097872459184,31.076799952658003,20.062386325541752
2114,7610400,0.9124109375421807,30.38230777543786,20.365183146081204
2115,7614000,0.8663723624541779,30.870084013919726,19.59218109002449
2116,7617600,0.9370968422193459,30.225213523936816,19.444097520345363
2117,7621200,0.9104623724791532,30.675284111770026,19.499701182975123
2118,7624800,0.9210526479129237,29.840307555218995,19.865219886722322
2119,7628400,0.8713564155261292,30.508698504248834,19.819876106162663
2120,7632000,0.8772127679667463,29.68645169414737,20.06199191182859
2121,7635600,0.8731387414518302,30.04828833442647,19.612613736265985
2122,7639200,0.8366016573780666,29.725996412856396,19.952171824886282
2123,7642800,0.8936726772680272,29.761494430634443,19.892456239762083
2124,7646400,0.8611729978734424,30.108880694652154,20.255716432733383
2125,7650000,0.86892017760222,30.12742708228164,20.3328823177734
2126,7653600,0.9067365375798926,30.494378390090525,20.69524996393839
2127,7657200,0.9558849765511862,30.35082499794142,20.58619494027556
2128,7660800,0.8831081093305442,30.3697146754015,20.38419083630454
2129,7664400,0.9271324791895218,31.407039863548913,20.618484315893134
2130,7668000,0.9781798502177644,30.39198058294623,20.06955742010464
2131,7671600,0.9237369104456294,31.33626128061455,20.388158207249038
2132,7675200,0.9374511330838277,30.86389456424013,20.36865988758328
2133,7678800,0.9374268088258092,31.56284923259074,20.123421186327974
2134,7682400,0.9382520428680377,30.989902007523355,19.625800813989663
2135,7686000,0.9231717113649287,30.59146752336354,19.881524923286175
2136,7689600,0.8347291330581634,31.43514796459788,20.715204400574105
2137,7693200,0.8885301020734285,31.221880040631255,20.349148775627967
2138,7696800,0.8620884821066936,31.21658249210286,20.797941275855926
2139,7700400,0.8804905042743105,31.069573254731786,21.140943314111837
2140,7704000,0.9042410185196358,31.391718230541095,20.389538828549902
2141,7707600,0.831719499284166,31.336115182239073,20.7860893999825
2142,7711200,0.8687832390932246,30.57567645636148,20.003690897380665
2143,7714800,0.8324066932348095,30.84962506303295,21.318226460799636
2144,7718400,0.8566768899322466,30.05421477463705,20.54003307987373
2145,7722000,0.8094760008992314,30.951817387966457,20.921359552527516
2146,7725600,0.8601313997511295,30.014981731675633,20.491129386156523
2147,7729200,0.8044727170688535,30.521214527191557,20.927788851226026
2148,7732800,0.8231945813191186,30.967645484224732,21.1901634878577
2149,7736400,0.8439956393961238,30.347830179677764,21.155593102710316
2150,7740000,0.8973673987370645,29.99695075204416,21.07170680601783
2151,7743600,0.8461474312637072,30.671206781493876,21.3881385108962
2152,7747200,0.8479809070046256,31.31147658872164,21.09484546494594
2153,7750800,0.9088021193312203,30.431840171408282,20.708482692962964
2154,7754400,0.873135664736486,31.033788205956352,20.84905915705317
2155,7758000,0.8725645814004016,30.989490183153983,20.874568013605497
2156,7761600,0.8781453708173057,31.453028491656887,21.23319456886035
2157,7765200,0.8549341775023909,31.95572173816362,20.500262744859807
2158,7768800,0.9214699301362009,30.759312497106453,20.95189602493679
2159,7772400,0.8876428057080726,31.40957573082877,20.787010717803906
2160,7776000,0.8427711268675734,30.742442708996848,20.88274672500456
2161,7779600,0.8853534266117361,30.98569489636225,21.42877543079664
2162,7783200,0.8611712328245638,31.25088686833663,21.08368027419057
2163,7786800,0.8744229121392969,30.888914839663013,20.967006167631926
2164,7790400,0.8901549692162427,30.757174844238225,21.673601908229532
2165,7794000,0.8486250963062351,30.39808125393471,21.538879322630997
2166,7797600,0.8231769280964445,30.798094818940058,20.88138678758025
2167,7801200,0.7980197548396943,30.55459302428456,21.460699819810394
2168,7804800,0.8285126168374142,29.925468158904337,21.22141027240809
2169,7808400,0.8452362597903587,29.76770816480838,21.1464886248402
2170,7812000,0.8656134283153827,29.838894269144788,21.131706495051805
2171,7815600,0.8051503605178257,30.88497595717825,22.105639176590465
2172,7819200,0.7806613678946313,30.327592323471393,21.187477750037395
2173,7822800,0.8341142979020323,30.660208019044465,22.240351621946044
2174,7826400,0.8356297351608573,30.269865962574755,22.100168153878993
2175,7830000,0.8152044064599829,30.817372563830464,21.395487451851118
2176,7833600,0.844797755135224,30.7676132481614,20.638873177672593
2177,7837200,0.8831012480459234,30.87106562899244,21.303544968467502
2178,7840800,0.8316605098224911,31.18526566239933,21.968697883372
2179,7844400,0.8294400556570979,31.04875809412002,21.349411942823192
2180,7848000,0.8312588659139912,31.568754268111995,21.64898848353264
2181,7851600,0.8757811412841183,31.448698164283403,21.565569642182147
2182,7855200,0.8244144129497352,30.759103168297372,21.39022595505856
