,Seconds,Q_flow Refrigeration [kW]_model,T_sup RefrigerationT [°C]_model,T_ret RefrigerationT [°C]_model
5118,18424800,0.4531454355078859,67.3666515197901,25.640131690891717
5119,18428400,0.5629930098121247,69.83438939341345,26.917660466891192
5120,18432000,0.6044321190013427,64.84120964397324,26.379141049872015
5121,18435600,0.6010860063896312,67.45906309220067,26.842532119419438
5122,18439200,0.6135628859546531,67.4497557131868,26.637788122491266
5123,18442800,0.6774921635964566,67.79598371368974,29.30087986605406
5124,18446400,0.7328186979695297,65.22540139950179,27.6157191923222
5125,18450000,0.6938697425717789,65.07013563770903,25.435152166455346
5126,18453600,0.5946000573294167,66.36354492773637,26.70896011879942
5127,18457200,0.5373248320048375,64.54690982830498,26.749726730251915
5128,18460800,0.6302375758922467,64.93675891050124,25.79850756578269
5129,18464400,0.6039094853032652,67.9995985424993,28.662049159387195
5130,18468000,0.733934501912895,67.01747128955722,28.331694613484565
5131,18471600,0.7346889030174798,68.04327387695835,28.037247077882302
5132,18475200,0.5569814400110424,65.27227875617473,27.97814167642522
5133,18478800,0.4051358305879296,63.533921733597545,26.923384262117825
5134,18482400,0.3581365838734492,65.75950640533397,25.098457891687673
5135,18486000,0.3637343575331261,67.55906299307361,26.347959533067332
5136,18489600,0.3990647297207174,68.92341305380371,25.03170399279453
5137,18493200,0.36928808020213283,68.04018531205138,30.050428397055356
5138,18496800,0.25614713054071264,69.5902906403576,27.89304511885393
5139,18500400,0.3496547164059119,68.80067613998946,26.965328153721753
5140,18504000,0.38328326737515234,66.50829545881491,26.629446230192006
5141,18507600,0.33830187215656454,68.58043143517426,26.13999314525078
5142,18511200,0.4526138020810159,68.67498088222969,26.42967521272097
5143,18514800,0.6177675781321086,71.01715693252926,27.69402745607972
5144,18518400,0.7623877931842239,70.3303542573904,27.196241599629527
5145,18522000,0.6944522153528596,67.4267027447676,26.02675465147343
5146,18525600,0.644873227333312,72.40125431775598,26.311449675549177
5147,18529200,0.7634598870970628,69.87022609720565,27.83386770927811
5148,18532800,0.8262225906712058,64.00132747814276,26.534760835798632
5149,18536400,0.7220223120818541,69.13809899500258,26.19484327401152
5150,18540000,0.6986213321080873,71.73518301709332,28.094817921750717
5151,18543600,0.5748635407375101,66.15271267664032,26.756200864778833
5152,18547200,0.6571259468865607,68.41805013185544,25.376021855063357
5153,18550800,0.6837114919779466,73.11448682406441,28.869467304755783
5154,18554400,0.701817180047055,71.31789898312718,30.1072804251592
5155,18558000,0.7731345889501494,64.25825100950445,26.85166902337488
5156,18561600,0.6111117308185321,68.3608848916333,26.771543580039353
5157,18565200,0.4438294104834937,70.35743817248962,24.83386313285888
5158,18568800,0.30122608357699465,68.00294685911601,25.214056456815843
5159,18572400,0.3945687737746393,71.7809227634417,26.541372592820725
5160,18576000,0.3873870915288845,65.48105489443286,27.721197561510515
5161,18579600,0.3250552137511233,66.00329034708479,28.252296420944752
5162,18583200,0.21536222139873218,67.62655127415346,30.885119739976176
5163,18586800,0.3436086394186827,66.16817423458521,25.59740782624714
5164,18590400,0.536766779501814,66.35102288276407,26.723253327367683
5165,18594000,0.528973621726773,71.67601689885046,28.507151423340616
5166,18597600,0.5409941489055248,65.27802284287066,30.45374134522894
5167,18601200,0.5975348296171401,64.54267855257295,29.071768332302277
5168,18604800,0.5916786334197115,65.83524081960982,26.306004230476365
5169,18608400,0.5871992036529853,72.42934954453037,27.010942845442106
5170,18612000,0.493226744075648,67.34418223966568,26.929593542144534
5171,18615600,0.6184511277658943,64.26102768243734,26.386794309100008
5172,18619200,0.7189704626781757,66.07109149839863,28.83074834060217
5173,18622800,0.6284841670553447,67.8536721839998,29.434052397965402
5174,18626400,0.5186639698183592,67.42518556720593,27.895880048760038
5175,18630000,0.5766982876976557,62.62485923737454,24.99894208769352
5176,18633600,0.5723978022049898,66.53407890097893,26.447190531176325
5177,18637200,0.552518485985456,66.28473315000059,26.870281189101327
5178,18640800,0.6287322251852393,67.21789533005418,28.657996139742544
5179,18644400,0.594342358326578,65.71383508524347,29.640619680335305
5180,18648000,0.4912576647458787,62.48839496475958,27.478932094518278
5181,18651600,0.349279365592182,66.20442884282035,26.577782497805437
5182,18655200,0.3446065172974713,64.38622661318176,26.162425214887005
5183,18658800,0.4116764023905055,67.78702777345734,28.030522240851436
5184,18662400,0.40341082544409285,67.99231863126555,22.63802560652806
5185,18666000,0.39438542048867137,67.23303118794857,23.83098780915029
5186,18669600,0.34847550032073615,68.2339659749286,23.463193219782855
5187,18673200,0.3786923302776107,64.95772620313498,21.982789063348807
5188,18676800,0.4439314207303224,65.65422598506628,19.81847381991137
5189,18680400,0.45413369246624,66.94665757891171,22.83415366809811
5190,18684000,0.45746763478166386,65.44416121076372,21.482617747766696
5191,18687600,0.7062786903873624,67.90007378400445,23.948859240179182
5192,18691200,0.6663422415234547,66.30286018225097,23.15694549053984
5193,18694800,0.6026560098685173,68.61719324287759,22.694200910819585
5194,18698400,0.6591114541861213,68.17218087890457,21.75236077225164
5195,18702000,0.8190090434695546,67.60483061923854,23.381988334953316
5196,18705600,0.7836168106652986,67.24566648585025,21.234802833354028
5197,18709200,0.6816888175818613,71.03073766004877,23.27558190760853
5198,18712800,0.694876500745817,69.23281040710884,21.61655627403866
5199,18716400,0.6556850622026064,63.22988566897474,21.92689585823568
5200,18720000,0.6709404583425829,66.75409845643904,20.653548036552294
5201,18723600,0.61353807346207,70.0202134406835,23.02233447387889
5202,18727200,0.7365851946562841,71.76657774538027,23.78527461475329
5203,18730800,0.8907394168107884,63.936569917067374,22.437574847250552
5204,18734400,0.6572352626822616,66.07183588864187,22.15117784589994
5205,18738000,0.4522899815971273,64.07257175586135,21.336996107522392
5206,18741600,0.4076950771987924,65.56270942466095,22.01685656869037
5207,18745200,0.3692379976164259,65.22947725367987,22.473513658612898
5208,18748800,0.3291709705538074,67.67991284328129,26.64275477058372
5209,18752400,0.34871506122371987,68.73061888888608,26.634335786566666
5210,18756000,0.34346291189880773,70.25152812170892,28.575103028753855
5211,18759600,0.37016016913198757,67.48269114939524,27.224227816238585
5212,18763200,0.3767191901466399,65.74836676386927,26.46264838097828
5213,18766800,0.4100141855006716,66.87590364415604,28.164797371835807
5214,18770400,0.402941765337809,69.8048807476813,29.577540362118096
5215,18774000,0.5671235289293829,67.78955686311704,26.73799281058799
5216,18777600,0.6353975952118431,68.55870816399826,30.12931386761282
5217,18781200,0.5731155353054666,70.71015182578827,26.004177009398482
5218,18784800,0.6438952232409699,70.16207919207703,27.293431283211632
5219,18788400,0.6829989439903781,67.57731832892306,28.15956040075709
5220,18792000,0.6993454137202375,68.55441355840004,25.710934413120672
5221,18795600,0.675703116752773,70.86623417674753,28.35833486190006
5222,18799200,0.6391037572431733,67.63651207241097,26.939035021900054
5223,18802800,0.6772428884541979,69.93533022920397,29.75453196745331
5224,18806400,0.5602189270341811,67.21113060418865,26.499283744889738
5225,18810000,0.6089278149638297,71.71648809206516,27.63070132505957
5226,18813600,0.6661095410587982,71.06312810033445,28.753551721648417
5227,18817200,0.6783878633248724,67.65118265389881,26.318766961786565
5228,18820800,0.5893894631997875,69.02184787728775,28.451312469738426
5229,18824400,0.30050527312466924,70.16828775185876,26.50404814582736
5230,18828000,0.30161709839822876,66.91390830867809,27.260687895706013
5231,18831600,0.3134435516687247,70.37597279821216,29.64526380889453
5232,18835200,0.40098974038363144,63.25644878711516,25.507837080892138
5233,18838800,0.37840174649537733,63.168942335265996,28.31876637120542
5234,18842400,0.3397117467958059,65.1756848220662,30.910467672882422
5235,18846000,0.2925378319589841,63.200069411809395,24.819897391953447
5236,18849600,0.4363574382870401,63.15898243756352,25.93854221990363
5237,18853200,0.46108164763414566,63.51074174118331,26.62135914117592
5238,18856800,0.480471463176088,65.16266996042754,29.415527088357532
5239,18860400,0.6255194622984516,66.13198470676586,27.418647391760405
5240,18864000,0.6433527990167219,65.37904218427929,27.929280136231235
5241,18867600,0.6563953365729212,67.68285066098522,27.1135974751082
5242,18871200,0.7035025441216002,65.17505156658272,26.522656320300744
5243,18874800,0.836972732786676,64.61828464287893,28.146190435109418
5244,18878400,0.905150368617291,63.68123145717739,28.097643539216875
5245,18882000,0.7312000993298614,63.07938008107589,28.714995369380105
5246,18885600,0.6869378682186398,63.87116284396651,25.49318591586037
5247,18889200,0.6962101190598204,62.461575629378686,26.77602553044769
5248,18892800,0.6766185615868417,65.2094065881322,28.07560780871256
5249,18896400,0.6299773646396577,66.59013430534588,28.501147669780593
5250,18900000,0.826282602447553,64.34554939592192,26.874571184419604
5251,18903600,0.80239907459793,63.966819585637,28.079766692533862
5252,18907200,0.6070612485998119,67.35920045207571,25.59295738735934
5253,18910800,0.3645260799462331,65.15893175736569,26.286987065869898
5254,18914400,0.3752149665579709,62.74476186500312,26.76363329052204
5255,18918000,0.3952136644785139,67.6789606910125,24.988261220649356
5256,18921600,0.3522378969884949,68.09351037544081,27.59476513949722
5257,18925200,0.3468677882950187,68.69861007757143,26.444124785919715
5258,18928800,0.31363852536104453,69.70111533876462,26.43940008665476
5259,18932400,0.4723684989346371,65.41730505173093,28.018544518070684
5260,18936000,0.5737795976959786,68.25021773489611,28.795114564381088
5261,18939600,0.6639020445289893,70.66223694090662,25.83174133896784
5262,18943200,0.6211217350088929,71.75115403877385,29.26443357642104
5263,18946800,0.7000164376228059,68.99054921716679,27.207191031397503
5264,18950400,0.757828206467223,66.42548093506109,28.457445107172727
5265,18954000,0.7509823930683773,69.64743872332592,27.662813897444025
5266,18957600,0.7030882736838984,70.61664310505226,29.635484453087972
5267,18961200,0.7698733149733725,71.84574105947068,27.068050146847213
5268,18964800,0.7642096826475551,68.88542915321933,27.383320110004334
5269,18968400,0.8402441538872687,68.08528726561995,27.12807931217041
5270,18972000,0.6690254581411708,60.30314411166818,27.849958072199847
5271,18975600,0.658671643847435,65.90525957182462,26.71953203584732
5272,18979200,0.6667540613840194,67.92729969251832,24.5804667073783
5273,18982800,0.7040670509555328,68.31445683271622,29.27455975092007
5274,18986400,0.6673701920728894,70.09183541788653,27.97363726429766
5275,18990000,0.7362313932277375,64.27225620999819,28.258552009768643
5276,18993600,0.6068033410309963,65.3764276925268,27.64683242197432
5277,18997200,0.371576786513992,65.99617258960323,25.244983913565818
5278,19000800,0.3884927064139667,65.38381939757038,24.750894868932864
5279,19004400,0.42138354038988685,63.59124792940038,26.188978686800098
5280,19008000,0.3896903364784207,68.71595128824706,26.5258393321934
5281,19011600,0.3485316949956591,67.55017692356235,25.808853187897085
5282,19015200,0.3325475813792188,69.02744767353985,28.38216742397424
5283,19018800,0.33142013181859137,65.18549360774848,25.077112694268386
5284,19022400,0.42324214192133824,64.45829376712815,26.411102414911817
5285,19026000,0.4215740952756401,64.2036059512922,27.097127954754313
5286,19029600,0.4965950418794724,66.09688258967286,26.808509460147047
5287,19033200,0.6046423262793272,67.0337841630565,26.09224409493297
5288,19036800,0.7535666666036654,64.04769973984725,27.187501422308053
5289,19040400,0.6226235673114646,65.25660865167868,28.725215397184957
5290,19044000,0.6733956977764596,68.94004076411456,25.842900149556105
5291,19047600,0.793899032756099,65.84946150773064,27.42749539996869
5292,19051200,0.849787794690527,62.37641557568602,28.92774702647963
5293,19054800,0.6764236409645552,64.35112037183998,27.61995711397091
5294,19058400,0.7580326736691115,62.99674910950976,27.063890178074235
5295,19062000,0.7564023710703528,64.44641922255309,23.98405139925771
5296,19065600,0.6450226630963812,66.61360920122227,26.378898491888265
5297,19069200,0.6611249788518253,69.11817185733283,26.380878873370754
5298,19072800,0.6950515216789043,69.65866421817526,28.92640323054699
5299,19076400,0.7773511502055037,65.91388334483514,28.258483614996194
5300,19080000,0.5782069257954755,64.10120009757861,26.11193108278386
5301,19083600,0.46419149475412624,66.72714790945832,26.931983967531167
5302,19087200,0.35468085893931994,66.10635964156106,28.867308669341984
5303,19090800,0.40702510273558146,65.11181292270221,26.80946528455211
5304,19094400,0.3516658425027449,66.51065552703894,27.607628221320038
5305,19098000,0.3828058292782529,67.88917229176397,28.437987610118636
5306,19101600,0.3690110330684258,68.97831414559023,27.96317737198419
5307,19105200,0.4078805816898577,67.70630291921525,27.083329157128556
5308,19108800,0.45329591762568516,63.39639500653657,26.85101494605068
5309,19112400,0.44623230324660307,67.73728175090243,26.301799731140118
5310,19116000,0.5000103697448643,67.75445499785762,32.094982878747125
5311,19119600,0.6405328093628356,73.08010411711035,27.78176076665602
5312,19123200,0.7283516918834151,69.84183190417771,25.85827567140465
5313,19126800,0.6712124748281313,68.88995556670804,27.961339276731422
5314,19130400,0.6943821345573394,69.5989027270101,30.615129399016958
5315,19134000,0.7900668796866539,68.10476837288103,28.98660047741689
5316,19137600,0.790334691323842,64.67116575389232,29.023332647522587
5317,19141200,0.7949531705096169,67.97259998437,29.010315773215172
5318,19144800,0.6328296213921011,67.8103743130083,28.516180637494035
5319,19148400,0.7522805209611293,63.730427075079724,26.52050170591661
5320,19152000,0.6566472147282435,64.5593220726343,27.233142077155776
5321,19155600,0.6862687763140044,67.67772668137145,29.89537731371463
5322,19159200,0.7937105293127594,69.25815175375473,30.926526312894566
5323,19162800,0.7521057450205462,66.26704059306059,30.981381228894925
5324,19166400,0.6856686858910621,65.70135453946695,27.6117161170468
5325,19170000,0.4647076269195631,66.80321353656277,26.252606197753376
5326,19173600,0.3475150688027073,65.47887716670535,26.956156124804398
5327,19177200,0.44714615645107364,65.85320846064346,30.69854092994678
5328,19180800,0.45286334340694495,63.423474465056096,26.76017288980928
5329,19184400,0.37813142662096394,64.53495098848087,28.842696473415312
5330,19188000,0.3879209427370517,65.67382647532231,28.940393346744074
5331,19191600,0.5002686734874405,67.62911867432422,27.82344824384957
5332,19195200,0.6819053896026017,68.72088949155177,27.78715762194619
5333,19198800,0.7555561441523847,65.3618442320734,28.290458413923638
5334,19202400,0.8112171566212975,69.01281197190606,30.747972555975824
5335,19206000,0.8095826225147915,69.71862070760449,28.017239141005415
5336,19209600,0.7386813810899068,67.73921300418021,29.67874610160597
5337,19213200,0.6221828997675469,70.4414882238005,30.109207344925164
5338,19216800,0.6625244122912787,67.99519057718365,27.91031973173219
5339,19220400,0.805230516508335,67.28072907127118,29.252201365660586
5340,19224000,0.7990024256795542,63.90520770988278,28.80164395513345
5341,19227600,0.7268473101360384,66.23046166935003,28.262870061180756
5342,19231200,0.7524457899957444,63.41525092486824,29.37856782517589
5343,19234800,0.7721650606266023,68.7444125846523,26.45065889073918
5344,19238400,0.6898501269422856,68.38144420343271,26.8161366685785
5345,19242000,0.6824302285419418,74.71884996018835,27.880582715955676
5346,19245600,0.7392491693405536,68.52393782061479,31.882809760017302
5347,19249200,0.7617263401679516,64.5744481065765,29.246704242766146
5348,19252800,0.6443643111675397,62.81031859541649,26.893200291973024
5349,19256400,0.4931537563349611,68.29539356191512,26.047436725530563
5350,19260000,0.32848443749397804,67.41414893456347,25.724061027624426
5351,19263600,0.4410645886596842,68.50589172007344,27.30977691586965
5352,19267200,0.3339218323617544,67.94734090275,26.047048439383524
5353,19270800,0.3046622638260127,68.19389520854502,29.56800871922065
5354,19274400,0.34061919163666254,67.77059450756556,29.503710238360426
5355,19278000,0.37246770915026933,65.32498146906711,26.366398295612726
5356,19281600,0.31559885622301154,69.20516717343246,25.47456448177327
5357,19285200,0.3540117606411863,65.22252842474512,26.816816497766922
5358,19288800,0.4293230667296979,71.99355806167655,28.841169277921917
5359,19292400,0.5117842086159045,65.21601256279642,25.80282849834359
5360,19296000,0.6513014036869427,69.12305989440799,28.52850488773592
5361,19299600,0.5995340541693768,68.73805598167512,27.271005447693653
5362,19303200,0.5432230423651992,68.5853987291527,28.140765404412683
5363,19306800,0.6168691562044829,67.28145250419112,27.53918122276092
5364,19310400,0.664957016133871,66.64235879980457,28.203009963681595
5365,19314000,0.6502154226130772,71.09966406850397,27.830630482278377
5366,19317600,0.66872066376439,68.85632650318249,28.619747558932318
5367,19321200,0.5537864772931291,61.27849200661365,24.922020222807124
5368,19324800,0.5350495974508304,71.43573802724508,27.81034310828315
5369,19328400,0.5194826076496728,68.31091474668823,27.343274521200048
5370,19332000,0.5969611772126397,70.2069862398471,29.715109696781997
5371,19335600,0.6598110637956345,63.342072118834984,28.17403279895744
5372,19339200,0.5466068887195701,69.75971373937399,26.64946057842398
5373,19342800,0.4053296993644625,64.40624653379977,30.293664335702303
5374,19346400,0.34204706512146854,67.56889122571428,26.83008235890229
5375,19350000,0.31388234831253475,65.58971500164786,28.585592567224438
5376,19353600,0.3431993079223176,67.47395517664135,27.34926864389276
5377,19357200,0.35624055283950873,64.70703483496125,28.782700481263298
5378,19360800,0.3037042405769492,66.74507520273049,28.962816828381293
5379,19364400,0.3315348860589951,67.08817075538653,25.789750211943172
5380,19368000,0.2833957603542298,62.6877768519561,26.259594515700517
5381,19371600,0.3564198083758733,68.50888827936721,28.815567335137434
5382,19375200,0.42457944503728506,66.92916435929465,30.348790815355297
5383,19378800,0.5321802711886857,69.71282506715326,30.091296636408266
5384,19382400,0.6734382095356213,66.60171327692808,30.260128877878046
5385,19386000,0.574111297529546,68.46067569861103,28.835240631495036
5386,19389600,0.539741558893368,66.81085521748734,27.210221783786828
5387,19393200,0.6907293499704578,68.20429802030044,29.905735528311737
5388,19396800,0.7262628144682958,64.20164889863811,27.749600664770387
5389,19400400,0.6958535442493986,67.11298570905603,31.14934437154029
5390,19404000,0.5897053930920322,61.80087322084554,28.90308940020524
5391,19407600,0.6576370458847118,64.21903099810557,27.32208826240717
5392,19411200,0.6133706488223737,65.30060804164557,28.168011845559278
5393,19414800,0.6050669253636269,72.60815703213036,29.934443099725666
5394,19418400,0.6036644939287688,70.2652652340159,30.74309318328291
5395,19422000,0.6964077103235962,64.3828926905556,29.568079830542917
5396,19425600,0.5482722144075839,63.69728170439861,27.090470717525225
5397,19429200,0.42363899739360994,65.39744195734247,29.366641149676617
5398,19432800,0.3242053644394896,67.42150184559682,25.38416920660305
5399,19436400,0.33949610108377565,65.59451939248666,25.80859317034472
5400,19440000,0.43426668301245974,65.69328696906909,26.647242032368318
5401,19443600,0.39838057913766445,67.92548234343306,28.62864599726119
5402,19447200,0.3366508277998006,67.3935372532216,28.94726677495814
5403,19450800,0.4355097700115309,61.90396053908634,27.83951681216338
5404,19454400,0.3615150065408315,66.7664891516279,25.895654732044868
5405,19458000,0.3774002023080699,65.01729914758879,28.701231935297347
5406,19461600,0.42505992236282764,66.48982837311482,28.856476017985
5407,19465200,0.5968031819681334,66.33869624520489,30.222362855865942
5408,19468800,0.6610302403499991,67.27268646634931,29.630394926169984
5409,19472400,0.649395823142472,66.941272826358,26.584686863714193
5410,19476000,0.5960898595726376,69.91335227776487,27.68618077495196
5411,19479600,0.6889288947290418,66.8149068212246,26.024976841325337
5412,19483200,0.7309746434151498,68.86268649757766,27.982921559044478
5413,19486800,0.7589133151471734,62.73528506770152,28.080688558317085
5414,19490400,0.6754460308191843,63.98301862747696,28.867081028612308
5415,19494000,0.6762421903045643,68.68194030716548,25.610401857307593
5416,19497600,0.739197705031404,70.57149859590628,30.14473830522485
5417,19501200,0.6040576201949,69.83978228656541,29.157289578042796
5418,19504800,0.7249326610245908,67.44037218748763,29.98190624151814
5419,19508400,0.7328340078136657,66.63861340863616,30.6282176825703
5420,19512000,0.5835982441605893,66.65027203760168,26.139638030558828
5421,19515600,0.4185579950170695,65.40514721790157,27.025598810324322
5422,19519200,0.36096721197333637,65.46423450455553,29.302040903716293
5423,19522800,0.3791163005244451,64.42833982756378,26.330585712871862
5424,19526400,0.4084618987696302,64.19768867460179,27.602133538959457
5425,19530000,0.3991664440172476,70.86841652917573,29.061488800029053
5426,19533600,0.33112880070254275,65.59668415973016,28.51773417482218
5427,19537200,0.46901650302258574,62.41891441506246,27.43949923346433
5428,19540800,0.6285825701184395,63.775915560432125,27.213946691434792
5429,19544400,0.8239790225808747,66.4449703248616,27.23031725349403
5430,19548000,0.6900176838091899,68.79468994993817,29.228240538136006
5431,19551600,0.7247976224048591,66.25100764874126,29.786546703077324
5432,19555200,0.7965118204482131,65.7273168486831,31.165675445864245
5433,19558800,0.7342733035655963,65.38193855586893,26.19770395803971
5434,19562400,0.6642349131219231,65.15564076554274,26.612175052377253
5435,19566000,0.6882737132150964,65.83614712691079,27.406026580826676
5436,19569600,0.8561010124344105,65.28738499784718,26.400378889411275
5437,19573200,0.8615892186096958,66.77730800112636,27.536468852571787
5438,19576800,0.7341039460974926,67.05911416286848,29.5914789077637
5439,19580400,0.7610484630903387,64.04817995994608,27.304694448284124
5440,19584000,0.6297830909710747,65.7613284113121,28.229377789304902
5441,19587600,0.6828783176463196,66.97717117587986,27.18053651781758
5442,19591200,0.7724433444012451,67.47017445232298,27.39882291768245
5443,19594800,0.7321207745624949,64.06370494590712,26.35696062167873
5444,19598400,0.5597973966527355,67.11134728396699,28.538506685576454
5445,19602000,0.3882349476620347,65.73699350500529,27.489298074390625
5446,19605600,0.34494412808884506,65.57686834053902,26.599846766684777
5447,19609200,0.39563991715946656,67.70440750309265,27.852216809268594
5448,19612800,0.4082094506485154,66.33398328283097,26.891355139756897
5449,19616400,0.3337721975029411,65.55948183978735,28.838157461568738
5450,19620000,0.2922498756736167,68.43919193475728,28.54539535043511
5451,19623600,0.33161114836849076,68.470328293265,27.26102825484913
5452,19627200,0.3894687023941433,65.31502631352812,27.09148760935317
5453,19630800,0.4567364231584676,67.18378535789356,27.431705989585566
5454,19634400,0.46283018079913235,65.93425270046491,28.337243095441792
5455,19638000,0.6076780657839195,68.17466100561967,28.36233146390459
5456,19641600,0.714115998865516,67.05137581534781,26.72574521171379
5457,19645200,0.5638888666848617,67.62024429923314,27.5100110885882
5458,19648800,0.5670156071113732,67.21074591434126,25.38927665317489
5459,19652400,0.7694394177212539,67.72319035247581,27.167593655577683
5460,19656000,0.6957178592003618,66.98510578874577,29.799681300708475
5461,19659600,0.6767014741167521,66.13597327758345,28.860276875625445
5462,19663200,0.6231352044975138,61.63368654958228,27.232042043653234
5463,19666800,0.6246749842882188,63.61413702710604,27.099965689851626
5464,19670400,0.6798362781221081,65.9163458733881,24.886009076605234
5465,19674000,0.6350527955456315,66.95835095743337,29.7952148056493
5466,19677600,0.6947898591147996,71.58918829149252,28.95314608381743
5467,19681200,0.8344778616315988,68.4028308354081,29.22367666812869
5468,19684800,0.6753333684139826,67.02965209952008,28.376404721621917
5469,19688400,0.36098555279944705,66.7692932658829,25.894322258257077
5470,19692000,0.33687284339189527,67.19304744422072,26.04193653388627
5471,19695600,0.3013213204559507,68.48733073365707,25.061587127879722
5472,19699200,0.35873573124964064,66.14898863763858,26.835262832657715
5473,19702800,0.2939459718593807,66.32617609431172,28.073168577915347
5474,19706400,0.3194557330629592,64.80586449698983,29.32536527746364
5475,19710000,0.4033383762173779,62.892212562007785,27.064087655265094
5476,19713600,0.42041302866458463,63.51449153600846,25.989459050684648
5477,19717200,0.37365921743668545,65.17366930679648,27.214986925880794
5478,19720800,0.46085658702597876,71.18949569476041,28.897221473666235
5479,19724400,0.6660000445718519,68.05868568567338,28.832469997197197
5480,19728000,0.6305061096872925,64.80344782285587,27.058096367015036
5481,19731600,0.5940143091402289,67.28055889544478,27.88553338462454
5482,19735200,0.6085895964720645,65.62899128108229,25.81923843441072
5483,19738800,0.6854082494882595,65.97446069265702,26.86394257970748
5484,19742400,0.7541325085293702,64.98053451411184,28.495306828497515
5485,19746000,0.612081369297999,64.67347388304024,28.45603624324575
5486,19749600,0.6510149281398667,63.395093375443544,27.155039981891697
5487,19753200,0.6729796041323302,61.624969487426334,26.980055951459523
5488,19756800,0.588082858367919,68.2328400317748,27.182982272251273
5489,19760400,0.5496027750125129,69.57156848568941,25.309026301527144
5490,19764000,0.6773713995753468,68.39767569819446,28.81262531291288
5491,19767600,0.7133084601047915,62.752828506275094,28.65823118017329
5492,19771200,0.6050868568070261,63.008139862892875,27.551991092860973
5493,19774800,0.4532998013252606,65.3674499874812,28.977755595861453
5494,19778400,0.37275468706837156,66.1763215191671,27.42047337804059
5495,19782000,0.4289121730192783,66.61552138983375,26.066645297365966
5496,19785600,0.41277134259996706,65.10425639275627,26.498095638663123
5497,19789200,0.40317558973493156,68.15696942483062,29.156915402121797
5498,19792800,0.30445296738076694,68.70734259508733,28.964386226894536
5499,19796400,0.48133106743776305,68.68324320961528,27.343356489344398
5500,19800000,0.6177821005088369,63.28654541959086,27.20011399624361
5501,19803600,0.6910651186186684,71.24253414077646,26.9727362234293
5502,19807200,0.6794534426831124,70.49944950786575,27.37926388462609
5503,19810800,0.7330696326963939,67.3831546686956,29.499454067111348
5504,19814400,0.7583440641581958,66.2004516865093,26.86279691273488
5505,19818000,0.8002109964944883,65.95219513698189,24.059975301252457
5506,19821600,0.6631548035358436,71.9874841852703,29.637061062088037
5507,19825200,0.8162585607652351,68.37473112101493,29.415654484727597
5508,19828800,0.8041938360815785,66.52727655702046,26.61277228994661
5509,19832400,0.7686081098699853,69.81609103834478,27.901671654733217
5510,19836000,0.7240204744996015,66.24502713056472,27.043002429330038
5511,19839600,0.755686594616323,66.68913259125972,25.404392138434726
5512,19843200,0.6898395652065459,66.69436598186644,25.457445035605872
5513,19846800,0.7100246964894784,71.51166991325216,27.134961212063928
5514,19850400,0.6879555326169048,69.06336297830512,29.207379367502195
5515,19854000,0.7927554490736751,64.9257270823549,26.82977082184568
5516,19857600,0.578934923481161,67.56131038855017,24.42280632470281
5517,19861200,0.31691659203891587,67.43825347934475,24.94673373196628
5518,19864800,0.3854513700406708,64.71636828198606,25.056515073578325
5519,19868400,0.49426603170516503,68.42184035089676,26.23156255758283
5520,19872000,0.3450513728819489,69.29277274782214,28.49736833467049
5521,19875600,0.3981249879966831,68.76374156672102,27.414121653532828
5522,19879200,0.37677083859106075,69.78792157589479,29.34197020263069
5523,19882800,0.36640512296628097,67.53080026044354,26.441393630848097
5524,19886400,0.43334001856005905,65.31684240974863,27.143176569269844
5525,19890000,0.5111172339958978,69.84930747346732,28.48174052125359
5526,19893600,0.5590104041538575,71.71619482276338,28.879917190613345
5527,19897200,0.7179623665716133,66.96268741403527,27.84664400587705
5528,19900800,0.8047643232664966,68.81119379806385,26.872432256380346
5529,19904400,0.6753477005175662,70.8312048361068,28.086543740085695
5530,19908000,0.6560831903557393,72.49445471233972,27.881376375655083
5531,19911600,0.8082863785245679,68.49236025635754,28.21638082774117
5532,19915200,0.8474322358231788,68.14635270193898,26.64086282941186
5533,19918800,0.8196417149576231,69.20028845735408,29.53858422676512
5534,19922400,0.7038656211002586,68.76639412008053,26.849209184434798
5535,19926000,0.7442022206162467,65.23716929521075,27.503564827648834
5536,19929600,0.6262544085493846,70.00400691591379,28.343962982532705
5537,19933200,0.6912747035412358,71.27588834112349,29.64893394720146
5538,19936800,0.73510221370484,69.56918364545467,32.62906830989958
5539,19940400,0.8601541381371918,67.52688930915971,27.54132967498016
5540,19944000,0.7481276459345383,66.63055706837447,26.593624376403532
5541,19947600,0.48003905591303414,69.96140075329,26.228939013818778
5542,19951200,0.396150847669371,65.83592072230121,27.398511112490496
5543,19954800,0.376086089865502,70.36370562405453,27.45407770659066
5544,19958400,0.39029400927454827,67.79626571515291,23.001170255573395
5545,19962000,0.3703188564512777,67.66709891052996,22.451607970675827
5546,19965600,0.27335691873885093,69.23366917689512,22.200848359271514
5547,19969200,0.3837204999854282,64.8216914975412,22.182629683388477
5548,19972800,0.34686337898716435,65.17965711992197,20.813537446136436
5549,19976400,0.44968605532604755,64.95579123435901,22.146990293370106
5550,19980000,0.4574878760248523,66.01541891894156,23.256780517219678
5551,19983600,0.6258060630574521,69.97697497060143,23.57099392321089
5552,19987200,0.6646887340260941,70.8382692316966,21.83227398985898
5553,19990800,0.683170810194274,69.16371668663582,22.560626102253387
5554,19994400,0.630705141812105,69.3856026006173,22.105540992190136
