,Seconds,Q_water DataCentre [kW]_model,T_sup_water DataCentre [°C]_model,T_ret_water DataCentre [°C]_model
2572,9259200,0.7194655349664628,35.134003261349015,23.209309821755237
2573,9262800,0.6633239136118484,35.89228843679842,23.294915573452073
2574,9266400,0.7731485288704538,36.78080210442704,23.161324180274928
2575,9270000,0.7550279437889482,35.94977387989077,22.764607408767755
2576,9273600,0.6559448227446234,36.23817585050409,23.34081288875549
2577,9277200,0.7014062511677976,36.572642930215096,23.148904625253216
2578,9280800,0.7250553871900631,36.666573099698574,23.262675501301743
2579,9284400,0.7015387669301588,36.10002241299093,22.84067262108766
2580,9288000,0.7360334375398357,36.20051178418867,23.301349258164805
2581,9291600,0.7551841188460277,35.6345596615536,23.412397838505857
2582,9295200,0.685532134071217,36.202574213500675,23.477158339300175
2583,9298800,0.6599412629705291,36.2784932307156,23.20226016345401
2584,9302400,0.7430624326327592,35.441124156984785,22.948680435854115
2585,9306000,0.7512568099212982,35.979774837566225,22.813802288181478
2586,9309600,0.732008386891998,36.07399737439158,23.50551945826729
2587,9313200,0.714487254643192,35.60566666976265,23.74991251526662
2588,9316800,0.7274514175172473,34.5261226482883,23.282057196887262
2589,9320400,0.6868279929810852,35.198785785687065,23.34923011077846
2590,9324000,0.6993507745700274,35.91115148018881,23.701028548130505
2591,9327600,0.7671935223040174,36.3295233853283,23.11807514155353
2592,9331200,0.9194140686146539,36.33218733629439,23.257807750425684
2593,9334800,0.8515433878372339,35.415040131067045,23.77882090406988
2594,9338400,0.8098738527452528,35.37878640100607,22.18864428883982
2595,9342000,0.844456864797173,35.729244641712675,23.40518509087284
2596,9345600,0.8409106767086335,36.0514298946198,23.29758694412966
2597,9349200,0.7423106921156293,35.820838850736656,22.98570205604893
2598,9352800,0.802419595869787,35.577198730990474,22.801788215267766
2599,9356400,0.8683572213876741,35.76701769175796,23.06559134263132
2600,9360000,0.7977750631950302,35.576851250749556,23.181013509903668
2601,9363600,0.8453303491473921,36.439703682164435,22.856488108881646
2602,9367200,0.8575754563898496,36.254997473183856,23.881911237268003
2603,9370800,0.8318549548864361,36.602974590620036,22.947113512135395
2604,9374400,0.8055482000594425,36.098274373924326,23.027431684067878
2605,9378000,0.9156958812854551,36.17700181369083,23.080558909129245
2606,9381600,0.8246200424891031,36.40167981980362,23.688482186315625
2607,9385200,0.852766028896122,35.59581369980433,23.262969599962833
2608,9388800,0.7939257242007126,36.29588860538725,22.63605056730459
2609,9392400,0.8830412557259832,35.50920567990285,22.966337231777057
2610,9396000,0.9255071237430031,36.887497417031916,22.441964241394174
2611,9399600,0.9213353105011542,36.72556935539264,23.129246273642607
2612,9403200,0.9176526882911894,37.10366895239071,23.4979520908015
2613,9406800,0.8354353879953096,36.39061174308639,23.057723034452636
2614,9410400,0.7813355849065038,35.87897780385983,23.247600503794946
2615,9414000,0.8393060251245109,35.492729148986975,23.063049040792624
2616,9417600,0.8068209251862565,35.575055907998966,23.95985873169455
2617,9421200,0.7994897546823247,35.61757285813966,23.920010334270618
2618,9424800,0.8497831665096506,36.14559681072067,24.237840550099534
2619,9428400,0.846374714422014,34.56518878310976,23.878824137407435
2620,9432000,0.8645119502899191,36.003024181710124,23.677388688412048
2621,9435600,0.8802743854697369,35.89266079825501,23.73233690684182
2622,9439200,0.7404032453999267,35.01217462439494,23.49392079581851
2623,9442800,0.8156862705896921,34.85290475734838,23.457106568545992
2624,9446400,0.8085156126689135,35.78714340908761,24.207523534685645
2625,9450000,0.8786413477575751,35.06918620776901,23.97122191336805
2626,9453600,0.8042193139183639,35.17866868382947,24.05662347729293
2627,9457200,0.8484860005218764,35.582998389442515,23.628909420084696
2628,9460800,0.8209809122047884,35.79965974432527,24.025887938999453
2629,9464400,0.8476314916751623,34.860419423679225,23.882248227566155
2630,9468000,0.7384593368763922,35.56424296033346,23.867470251670238
2631,9471600,0.7985459218745101,35.3101877663841,23.977867289772405
2632,9475200,0.8311055298855304,36.51427733813322,23.602320672725156
2633,9478800,0.8279823039306066,35.53736466157539,23.49817654445572
2634,9482400,0.8280400856917145,36.2301582585016,23.10576431930421
2635,9486000,0.8809651988200099,35.8848837250984,23.994207563548027
2636,9489600,0.8969881269663563,36.038062452599554,23.249267190051835
2637,9493200,0.8418472207940609,35.68286324178116,24.195400401954057
2638,9496800,0.8217448320182262,35.21746631754904,24.247974101923248
2639,9500400,0.8080599262028141,35.63766049316097,24.131747796895972
2640,9504000,0.8817045378941836,36.50589557373346,23.714574267657508
2641,9507600,0.8915426880084286,36.49829599479742,24.425078798377125
2642,9511200,0.9029874631229433,37.350329356676575,23.002511336662995
2643,9514800,0.7981090592482323,36.359005463778544,23.617319934426735
2644,9518400,0.8623991991247422,35.33894829299544,23.82197599308814
2645,9522000,0.8406855888544972,36.39490019072825,22.70018550988042
2646,9525600,0.8681747771482636,36.07961371978202,23.587390395898264
2647,9529200,0.8724756414240112,36.92628145034906,23.29405946956839
2648,9532800,0.8978073739281549,37.14049813246119,23.77705743995654
2649,9536400,0.8386427982651385,37.1191992784838,23.410919275880595
2650,9540000,0.8663948241217871,37.08717788075246,23.760331097089654
2651,9543600,0.8372809898173761,37.2724573482352,23.974155087230436
2652,9547200,0.8619365792219059,36.98204163590741,24.52772544059732
2653,9550800,0.9050018878608065,37.05924336480246,23.819350729867462
2654,9554400,0.7726781748786463,36.33512133415165,23.57203835640727
2655,9558000,0.8066043395171852,36.229561719928206,23.240484123638726
2656,9561600,0.7942387520992441,36.07960412393065,23.98396506603741
2657,9565200,0.9397282982686601,36.96849117311038,23.571884511851685
2658,9568800,0.8942750623660054,36.40428700815157,23.497054513061794
2659,9572400,0.8151553287842388,37.34625626927746,23.981791516184416
2660,9576000,0.853193901356176,35.94846100636951,23.363548879683304
2661,9579600,0.8837913324654829,36.756819054627734,23.180832152400335
2662,9583200,0.9313971755526247,37.616981747705154,23.300206934697044
2663,9586800,0.8769203885125311,36.60031409052535,23.617606911137592
2664,9590400,0.9190726938707978,36.532193427143774,24.05068759547257
2665,9594000,0.9419249658553509,36.64410801535873,24.282829675887722
2666,9597600,0.9253725656381026,35.78648178791807,23.672626201250722
2667,9601200,0.8260849109806023,36.43316882514689,23.7695938550103
2668,9604800,0.850851625341312,36.788291997212575,23.893744187820644
2669,9608400,0.8507092564443512,36.656669030637964,23.770268937280857
2670,9612000,0.7745967732554587,36.22238730957053,24.140031963041945
2671,9615600,0.8816550081884136,36.544006348900545,23.329546564676942
2672,9619200,0.8519484836591562,37.421649749015124,23.462520273968195
2673,9622800,0.8691325739404033,36.70805635040696,23.335152713307117
2674,9626400,0.8062165206823516,36.23394564603958,23.55969477128936
2675,9630000,0.8763114811799324,36.5781529496898,23.961346655926167
2676,9633600,0.8517309576899631,36.858931249639575,24.13642468625347
2677,9637200,0.9515750726555732,37.326802030908,24.213594166256804
2678,9640800,0.8552620389086925,36.76235955144263,23.996380614391203
2679,9644400,0.8702387675015063,37.07928651164536,23.617361322362775
2680,9648000,0.8981653123906773,36.81393695178423,23.89066687600317
2681,9651600,0.8347950280201828,37.73108070013748,24.088444710671666
2682,9655200,0.8326639207868031,38.1405197256593,24.122750848276336
2683,9658800,0.9557551777986686,36.234076533776204,23.734221209525177
2684,9662400,0.8767368743559487,36.19816925484535,23.900531866525114
2685,9666000,0.8569766584240675,37.8755063217379,24.34820535763824
2686,9669600,0.8730180074271011,37.117822142259556,24.566060066612835
2687,9673200,0.8661207724508242,36.3115106734567,23.89726855056989
2688,9676800,0.8334952327478072,36.22567971754578,22.88020531039281
2689,9680400,0.8564144389574463,36.48230045558606,22.584140584837368
2690,9684000,0.8832643668804339,36.82524073123323,22.72812863012824
2691,9687600,0.8104668585198304,35.912302715863,23.465053669999197
2692,9691200,0.8222082630097196,35.832675272226915,22.807711875790297
2693,9694800,0.7887050760124386,35.53375211928722,23.309511117450164
2694,9698400,0.8172122387018431,36.738341173304626,22.523111346585637
2695,9702000,0.8996232842232484,36.87619519657739,22.08284612123889
2696,9705600,0.7862518604419594,36.59893122377579,22.574452796115306
2697,9709200,0.7879411165310888,37.015140016883436,23.028977518729107
2698,9712800,0.9398375263121111,36.61084446356725,22.75488818320779
2699,9716400,0.8928802660730002,36.9750030334241,23.34576586134072
2700,9720000,0.8459320254287241,36.46031112230051,22.812658949204756
2701,9723600,0.7963896517088619,36.56785570065882,23.018433609474528
2702,9727200,0.8414830857377904,36.76015947751962,23.209820777708163
2703,9730800,0.8792419747235565,36.92001750040538,23.627274198440873
2704,9734400,0.9121292806756451,37.044256855067424,23.05874871738929
2705,9738000,0.8435230926903577,36.51875787846143,22.7421648407951
2706,9741600,0.8477922207347943,36.92946545273289,22.987652139327025
2707,9745200,0.9565506387836512,36.67363724687245,22.74600263616602
2708,9748800,0.8949658497187406,35.6822865503231,23.47406486270828
2709,9752400,0.8365227431143294,37.26903483444354,23.25439363948048
2710,9756000,0.8373782606228588,36.089244316602766,22.557694798865928
2711,9759600,0.9986265945838152,35.552203961616065,23.18389531324714
2712,9763200,0.7919162647526535,34.798455896758675,23.09556911183002
2713,9766800,0.822702550953448,35.30284252396611,23.088394903195322
2714,9770400,0.8764040957426608,35.360165823590144,23.276465582842082
2715,9774000,0.8984211169975928,35.188451828984,23.036934254156034
2716,9777600,0.8903667101055845,35.06274627824881,22.70084553833016
2717,9781200,0.826915890851668,35.37612336030825,22.61957938790227
2718,9784800,0.7964175490227162,35.51428387908418,23.119674482007767
2719,9788400,0.797147012280799,35.957821228545235,22.431450039672537
2720,9792000,0.8218964235081223,34.87172297503659,22.381279366829926
2721,9795600,0.7965739162744735,34.52024686571395,23.17550196736329
2722,9799200,0.8722665795776248,35.14604108762568,22.630408554037974
2723,9802800,0.8420911012790839,35.323745449406324,22.707649515804334
2724,9806400,0.8404343200358949,34.363772326386346,22.991660067338056
2725,9810000,0.8365379308446931,35.12024140455352,23.645882377901753
2726,9813600,0.8376102632733402,34.80479030303133,23.156977511140397
2727,9817200,0.8100950908308037,35.81052422245587,23.251324302970197
2728,9820800,0.8455591497433739,35.838828370866196,23.06315786239741
2729,9824400,0.8565841012671432,33.18233431705371,23.47378117081617
2730,9828000,0.7964549164136714,35.21820112638932,22.811424054425473
2731,9831600,0.8431578718255613,35.4278840447467,23.588998058968997
2732,9835200,0.8104420353320355,35.13571302647412,22.936696657938782
2733,9838800,0.8403852743110101,34.396733101917334,22.807526332003622
2734,9842400,0.8480017939549835,36.03992021401907,23.292986567322025
2735,9846000,0.8854858178001106,34.23916419672892,23.226415229609792
2736,9849600,0.5340173005808329,35.89063296913151,23.022623722065024
2737,9853200,0.5949898892542295,35.034222964203956,23.560970753004742
2738,9856800,0.5402307378418686,36.175216818146325,22.503413979776035
2739,9860400,0.5194882172356433,35.4165071228561,23.049383988502722
2740,9864000,0.5986783730870052,36.34433070178808,22.937205381457844
2741,9867600,0.5930761809353268,36.559311639947865,23.301558017471777
2742,9871200,0.5693088131788784,35.55540553764776,22.83515734294317
2743,9874800,0.5742814448570628,35.612137670246874,23.36723247738859
2744,9878400,0.5713888396616784,35.66750078081282,22.614531903010306
2745,9882000,0.5742412371409755,36.013031790093414,23.272326762321402
2746,9885600,0.6052443615207002,36.00801873578531,22.11089212887517
2747,9889200,0.5908153279885212,35.433270080262176,23.503656871323283
2748,9892800,0.5746386047877049,35.72766444362028,23.537373373589205
2749,9896400,0.5575988429691251,35.15274398781241,23.17881038917835
2750,9900000,0.5433510086782837,36.923310352012535,23.205560501672856
2751,9903600,0.6122201698996367,36.51991870713503,22.581080357117287
2752,9907200,0.5583345819236457,35.17873243266169,23.282122588262773
2753,9910800,0.49521581639809287,35.04549949703166,23.370943818695558
2754,9914400,0.5206908653620057,35.47587393385544,23.337062944945224
2755,9918000,0.5953185682207589,36.125108660526855,23.50611762197407
2756,9921600,0.5885484424169782,35.1584047264909,23.181573880586352
2757,9925200,0.6119139981119598,35.32960568829905,23.24906889390788
2758,9928800,0.530865196084606,35.680102918436624,23.18061715432305
2759,9932400,0.5970723323963211,35.46911489942021,23.300366751955305
2760,9936000,0.8749889258849106,36.33860007807087,22.670605715992718
2761,9939600,0.8147807389812511,35.87616265852326,22.081342990461078
2762,9943200,0.7729378954043877,34.77011433484248,23.30704504894704
2763,9946800,0.8630545043954282,35.45151017407853,23.30712887522208
2764,9950400,0.7743750096504196,35.06974611930835,23.396206052738094
2765,9954000,0.8161496377131762,35.94854953767919,23.2684318875191
2766,9957600,0.7731202260331431,35.15786400783567,23.34615157444397
2767,9961200,0.8124599589460276,35.68948487268531,22.8899635433052
2768,9964800,0.7998618512779556,35.74805752957096,22.80471274494423
2769,9968400,0.8180838401045375,35.04157428004155,23.237025787693057
2770,9972000,0.7323509200711554,35.99379615631144,22.976468220026824
2771,9975600,0.861561744569399,36.39541238490661,22.66319372673772
2772,9979200,0.7835294200199443,35.47755976546296,23.274431136030994
2773,9982800,0.8699195949063356,36.399047140208566,23.229424350544544
2774,9986400,0.7254780863002035,35.293535550235525,23.220241513745464
2775,9990000,0.7932993208916903,35.85200498685001,22.84325534868344
2776,9993600,0.7476131531209618,35.30324414019318,23.11353575177601
2777,9997200,0.7604488710690528,35.566328210528155,23.18508705675747
2778,10000800,0.7914204552766685,36.187447927526286,22.967643818995043
2779,10004400,0.7533304588943381,35.00368490967517,23.14709945985379
2780,10008000,0.7873381434955077,35.497300029030306,23.382647843609167
2781,10011600,0.762355578760072,36.013385396719144,23.381463599250424
2782,10015200,0.815886439570006,35.42722692190897,23.121101698141235
2783,10018800,0.7848975994604156,34.39618870257173,22.79822539104825
2784,10022400,0.6013408525439425,34.46223233155318,23.060457353714828
2785,10026000,0.6686120439269307,35.81842978636207,22.98288235569073
2786,10029600,0.6362708180015074,35.485680910443186,21.990023542391246
2787,10033200,0.5987137671978636,36.01738184902402,22.292932439586057
2788,10036800,0.6174091405851333,35.90182457534821,22.40576428752799
2789,10040400,0.6342559664107064,35.872454661811695,23.149633832588798
2790,10044000,0.624952418654548,34.873538157392275,22.86396481739461
2791,10047600,0.6705056576572629,35.552067225192026,22.498274216999395
2792,10051200,0.5661158646333974,35.85921389512689,22.658272419112496
2793,10054800,0.6518023205731032,35.82077396001389,22.801419568303693
2794,10058400,0.6586971664375537,34.76444675512717,22.65343476987742
2795,10062000,0.6883816939506345,35.25388910155228,22.941739564180676
2796,10065600,0.6421031526770852,35.90494805322582,22.845631027296015
2797,10069200,0.6401421957249862,35.32809254603645,22.939399895253874
2798,10072800,0.6562598365135908,35.83545783292627,22.49285227291182
2799,10076400,0.6279088089089211,36.06543314735732,22.492536317212853
2800,10080000,0.6324504656665031,34.57893518702946,22.125787220210704
2801,10083600,0.7150419374884381,35.956667743466696,22.786013814551524
2802,10087200,0.6175269683727228,35.113591965814294,22.63523244461706
2803,10090800,0.6305471453808286,35.381539028643296,23.155963449749645
2804,10094400,0.6386004764111685,36.1466279657593,23.04303336743689
2805,10098000,0.6654377208015441,35.99905974072876,22.17141617715853
2806,10101600,0.6023408511446842,35.125620007116474,22.96977302938706
2807,10105200,0.6375819690179868,35.30248670905496,23.244538713073727
2808,10108800,0.49131434856547934,36.39125064196917,19.080128682252614
2809,10112400,0.5517610656996721,35.68518175716567,18.763796009796543
2810,10116000,0.4365315167585953,35.87416795258634,18.994749792070465
2811,10119600,0.47902214801410775,36.36829029158652,18.53855198976544
2812,10123200,0.5580083548794303,35.734607622459514,18.974657627825916
2813,10126800,0.5192934594209818,35.70609699833853,19.18858871164287
2814,10130400,0.5059088289390885,34.85405660303042,19.47059760250872
2815,10134000,0.47424612129484467,36.141807021249086,18.17236575118991
2816,10137600,0.5029999758802253,35.87511496551254,18.634191589748145
2817,10141200,0.48049788999658466,36.38647973003016,18.419122984205313
2818,10144800,0.5404595181148985,36.80471882909434,19.118471659059608
2819,10148400,0.4886034288330727,35.7593536812156,19.086088497077235
2820,10152000,0.5115440588251653,35.429710346407205,19.382141740606087
2821,10155600,0.5039966385059039,35.36962238634583,18.91856660948587
2822,10159200,0.4856454811555732,36.45099738623566,18.84925202804824
2823,10162800,0.4931779663876894,36.12588475552905,19.135063414482506
2824,10166400,0.508216898513715,35.955666877047726,19.232145476005403
2825,10170000,0.46559999019515647,35.777467447284906,18.719167717498866
2826,10173600,0.4738964129380752,36.21757595483954,18.64409638654261
2827,10177200,0.4909155474742649,35.20718859735924,18.71659886578015
2828,10180800,0.5201723734962039,36.239307058724116,19.15974383402071
2829,10184400,0.5007488756921876,36.42956990062633,18.926537638510034
2830,10188000,0.49487279189839334,36.5294841474412,19.31642094885624
2831,10191600,0.466276830089872,36.01187208696172,18.302176310732378
2832,10195200,0.6794630669971202,38.16016570043463,20.894243095207237
2833,10198800,0.67860491420893,36.939082133111796,20.362728340512575
2834,10202400,0.6355440032779737,37.52075026064548,20.84295249830471
2835,10206000,0.7135777756836837,36.213576591221134,20.236881043733103
2836,10209600,0.6298377590514598,36.943658807847136,20.53727293440245
2837,10213200,0.628260567623507,37.277437785809525,20.42623509774969
2838,10216800,0.676053208449604,36.45519041796351,20.237033235622075
2839,10220400,0.6762796466625995,36.53384338514102,20.635831315215317
2840,10224000,0.707711366266202,37.03427276008502,20.66311034163137
2841,10227600,0.6422477430070107,37.08948157909141,21.04618235106529
2842,10231200,0.6881814066490219,36.794663772230614,20.607487205079387
2843,10234800,0.6508890540837284,37.293309636169106,20.57085663564571
2844,10238400,0.6737340024533773,37.3268641022593,20.93840274406183
2845,10242000,0.6609424782543991,36.672306767310985,20.752222352030607
2846,10245600,0.6808938573380667,37.40654493095555,21.33865592343621
2847,10249200,0.63681636993757,37.19190534326497,21.0144791472028
2848,10252800,0.6654114999040917,36.91861985709108,21.300632621605153
2849,10256400,0.6757814616386429,37.42483955020684,20.75683495705009
2850,10260000,0.7478851100679169,36.8943526013209,20.945570534141208
2851,10263600,0.6819581879054228,35.98974380456871,20.62720557651907
2852,10267200,0.6704309983668223,36.72390800794055,20.846968035536136
2853,10270800,0.6721944325769053,37.698884714985084,20.87506675742825
2854,10274400,0.7058159717704723,36.88349790878243,20.598968966361788
2855,10278000,0.6899756916313619,36.68991771426155,20.670337915363024
2856,10281600,0.9219566790996668,36.158140055350025,18.09128055326921
2857,10285200,0.8509363245889491,36.06214407967382,18.386872772203336
2858,10288800,0.7998701979542266,35.503932786338595,17.821413499620515
2859,10292400,0.9128487588467787,35.26567655444442,17.058557921224907
2860,10296000,0.8864919014633064,34.81602176125724,17.850158506165766
2861,10299600,0.8633239438436007,35.85905135562082,17.963607317026618
2862,10303200,1.0020328961751985,36.64068317088904,17.544105610396187
2863,10306800,0.9556511840372715,35.37395171436055,17.76761084125263
2864,10310400,0.849201121374086,35.402129997353335,17.69557528795953
2865,10314000,0.8879276546756644,36.512826073951764,17.944060350918882
2866,10317600,1.0228598588124143,35.641852927704626,17.875298172802648
2867,10321200,0.8951528020775165,35.246564199288265,17.72595391771967
2868,10324800,0.8977510543570368,35.887037602665494,17.695823058143148
2869,10328400,0.9884505908340978,36.13926692225954,17.59670002851743
2870,10332000,0.988367880267852,36.21690866148335,18.06504486649629
2871,10335600,0.9024183539514632,37.03916028060498,17.943171319399763
2872,10339200,0.8914541477195363,36.41320897227375,17.680003029957607
2873,10342800,0.8688941200844909,37.147523079893894,17.729249115318552
2874,10346400,0.9324185658784677,35.95508844615226,17.556402493006935
2875,10350000,0.8878105331430598,36.1418881171825,18.111161550208145
2876,10353600,0.9160595046127897,35.94802625351295,17.91986484794511
2877,10357200,0.9385012510725202,36.49327859082141,17.648684374573122
2878,10360800,0.8892300055198936,36.459021267091146,17.997332257106343
2879,10364400,0.9115759111420061,36.12075682273489,18.15690145708494
2880,10368000,0.8076944906459207,36.145718479481,20.49571846402212
2881,10371600,0.82413450831736,35.878397411794914,20.312995600180404
2882,10375200,0.7990277128915327,36.941683381779605,20.305243313003515
2883,10378800,0.804644301062896,35.837411728288004,20.633198459453048
2884,10382400,0.7980000756476292,36.169735507677224,20.599156438355724
2885,10386000,0.8869620902328249,35.722639428301136,20.383773082184902
2886,10389600,0.7465321955592948,36.453918654042035,20.094327843687985
2887,10393200,0.869062614426473,36.610969377780464,20.542362726803574
2888,10396800,0.8118775954466886,36.3578976394137,20.705616842218628
2889,10400400,0.8119710079444128,36.227667047193655,20.49817501655346
2890,10404000,0.8469913804466433,36.44456281082063,20.068158982747
2891,10407600,0.7566820088809706,36.081317529391924,19.703595806134196
2892,10411200,0.7701696422934422,35.98635504074892,19.95064435396574
2893,10414800,0.8123264549502333,35.472813531324775,20.131341907892352
2894,10418400,0.8160552014429573,36.25048396920211,20.39562082254752
2895,10422000,0.7403645447402799,36.20235465718852,20.488341994829767
2896,10425600,0.7516479551898,36.494189185425306,20.88623601861774
2897,10429200,0.8001797026058782,35.92300299392329,20.796550453382594
2898,10432800,0.7526158024742231,36.65818516730385,20.454721644312357
2899,10436400,0.7281130614068814,36.087040790976125,20.551587396678226
2900,10440000,0.8374551027595487,35.30095760350294,20.320842649643854
2901,10443600,0.8968768489314751,36.72351041132839,20.899633342324268
2902,10447200,0.8674070869494616,36.72008289425783,20.36311435223787
2903,10450800,0.7942392374415678,36.9966542116591,20.690705005852355
2904,10454400,0.8163405903704755,36.339584275814346,17.892331576428894
2905,10458000,0.8894148078442057,36.01226835564984,18.336141880660662
2906,10461600,0.8108372124057042,36.46510093665552,17.661646277206774
2907,10465200,0.7916187795188586,36.968178674518256,18.691547619950185
2908,10468800,0.7403152037727508,36.23010488939517,17.78131352373997
2909,10472400,0.690108223662338,36.63576135216491,18.136486492939266
2910,10476000,0.8390779292827079,36.625409268157725,18.212372700789786
2911,10479600,0.8148256111055409,36.32257819539479,17.789256408434518
2912,10483200,0.8566242081709038,36.61008399982542,17.664303455156116
2913,10486800,0.8024213078209322,35.88410569819857,18.084112700663123
2914,10490400,0.828216172174657,36.28178034916195,17.822188307914544
2915,10494000,0.9028915402700556,35.884775414282934,17.87645182210731
2916,10497600,0.7550721116803634,36.491057879181575,18.11204875751426
2917,10501200,0.8127338458851844,35.96859846589546,18.376521606882786
2918,10504800,0.774984253866214,36.96840388079763,18.119851549993317
2919,10508400,0.771671097408827,36.77549643932242,18.024166340840857
2920,10512000,0.8518041671799802,36.35352450239991,18.544993463150217
2921,10515600,0.8105136908283165,36.01957468988717,18.28088031879864
2922,10519200,0.7871319861284021,36.12267157167747,17.97331544229332
2923,10522800,0.8094083271661561,36.77615535833322,17.85325976551313
2924,10526400,0.8086250776027751,35.953896001462105,18.451319732545237
2925,10530000,0.8416975718982667,37.02955252664571,18.41756332159583
2926,10533600,0.8139684492160812,36.4583504971637,18.04128364282463
2927,10537200,0.8892609498389815,35.39303356928038,17.4951077448228
2928,10540800,0.7940722185234208,35.68936708717843,19.896568755183317
2929,10544400,0.820364450949138,36.25467420320214,20.048098395577117
2930,10548000,0.8901157993757856,36.03201940811316,19.865844321647415
2931,10551600,0.8584326282989574,36.87619395847931,19.993840250022078
2932,10555200,0.8403779242884556,35.67105509063692,20.37661600378637
2933,10558800,0.985220003841006,36.02780513496958,19.60083464069894
2934,10562400,0.8047824880925101,35.97187428499853,20.52566684337898
2935,10566000,0.861144142157648,36.41578961159921,20.038076614682236
2936,10569600,0.8225270095366282,36.23051640253057,19.508040049411928
2937,10573200,0.7938083679552955,36.650006089820714,20.537307725309713
2938,10576800,0.8758723564170262,37.110411346606135,19.974202660081552
2939,10580400,0.839988319855319,35.80970294587339,20.038952627646747
2940,10584000,0.9629134240123279,36.331698737278884,20.222219559187845
2941,10587600,0.8903228723704851,36.68458355442498,20.243446352437427
2942,10591200,0.839132531262422,36.476049745771476,20.33005354481261
2943,10594800,0.85471755989503,36.695984374758766,20.763917214030915
2944,10598400,0.9530780643311214,35.3874595191919,20.082018722257498
2945,10602000,0.8724712319434288,34.96360268166283,20.30317940622197
2946,10605600,0.8483170414520127,35.97882565822223,19.60200302148458
2947,10609200,0.8517226229478106,37.006271900037405,20.48707118579484
2948,10612800,0.8670998634146498,36.11184704074338,20.288050504361745
2949,10616400,0.8428958244998107,35.974716116488295,19.8385496318372
2950,10620000,0.8665263053107992,35.05772133504969,20.679171882864882
2951,10623600,0.9986879302033171,36.35147732883229,20.700485158040994
2952,10627200,0.6483476649591206,36.2248892919641,20.758713515360203
2953,10630800,0.7409972248001756,36.220218538171025,20.57202619305968
2954,10634400,0.7330324856034316,36.57330737217909,20.473716391065295
2955,10638000,0.7310290616330777,36.73340936213123,21.213206758324674
2956,10641600,0.658184306213676,36.764098298263626,21.26159787984416
2957,10645200,0.6472258313152534,37.466769346128956,20.52059979650955
2958,10648800,0.6750844403777471,36.569948200666644,20.620338749940647
2959,10652400,0.6793532210667768,37.02846206103737,20.94162591691788
2960,10656000,0.6247778274299923,37.032409224132515,20.97001575646179
2961,10659600,0.6818695887438203,37.566656777063315,20.518183789173314
2962,10663200,0.6801221814067652,36.72767098282661,20.389669634212797
2963,10666800,0.6524693259647233,38.57295230133263,20.542743363076124
2964,10670400,0.7259968547925898,36.279139001634476,21.198276073081452
2965,10674000,0.663536826916891,36.4202833462593,20.858972087654664
2966,10677600,0.6751851087285072,36.690406455633656,21.0019831643902
2967,10681200,0.7060137894710249,37.551627119598464,20.448464280929873
2968,10684800,0.7038319775917461,36.69873941086293,20.798443504995127
2969,10688400,0.7823649755113365,37.54237925621471,20.75803827025096
2970,10692000,0.6806194180212455,36.659165105342375,20.77347727308896
2971,10695600,0.7088936020093057,37.12833178402213,21.16766444700731
2972,10699200,0.6442322254668311,36.13983901214978,20.31014696878177
2973,10702800,0.6622753706736544,36.462085658774704,21.072131262682458
2974,10706400,0.670124346341002,36.95643406614066,20.097345432271904
2975,10710000,0.6885413435878498,37.34331712375639,20.865515417069318
2976,10713600,0.7510215255901692,36.88275366460772,18.71842127310309
2977,10717200,0.7405351138866966,36.813779146218856,17.76840535555028
2978,10720800,0.7435617451992773,36.68086245387629,18.35243035939412
2979,10724400,0.8889043291174348,36.44024341495883,18.44161095071938
2980,10728000,0.7549976445007706,37.74185525827144,17.95202092721397
2981,10731600,0.8146338489860445,36.98070285068801,18.273717476811207
2982,10735200,0.7255919366471456,36.566945799375674,18.38196468715308
2983,10738800,0.8115560876851287,36.51031313985641,18.02493225468685
2984,10742400,0.7304500699080897,36.642550733544304,17.72813143542923
2985,10746000,0.6627466954130246,37.34964404042231,18.468709969972533
2986,10749600,0.759644964798741,35.984955724611154,18.29471830430018
2987,10753200,0.8151544461550941,36.344001099033065,18.23081368145706
2988,10756800,0.820827634452851,36.21169463117597,18.686846399430454
2989,10760400,0.7658991585025678,36.58482132065953,18.454780517356987
2990,10764000,0.816744596507638,37.76877005972322,18.362374869553125
2991,10767600,0.7621136386527917,37.146946264925965,18.347628580634574
2992,10771200,0.8208823385870008,36.96796614567408,18.549409589951384
2993,10774800,0.8645952752053965,37.696844802618195,18.610391102703975
2994,10778400,0.7673094661761144,36.58655704532214,18.456990755065604
2995,10782000,0.7590437428973235,37.12234994910515,18.0605025329087
2996,10785600,0.7446536100162605,36.46736391311327,17.8280443031519
2997,10789200,0.8135030369740349,36.31340751462851,18.279337869283665
2998,10792800,0.7659264354241221,37.6845531930799,18.783753613834246
2999,10796400,0.7071398558011558,36.811505248594635,18.286690797260704
3000,10800000,0.7734878446562821,36.64424494805192,23.927165253720815
3001,10803600,0.7491647114412796,37.25082708105934,23.46521193903024
3002,10807200,0.7218768820441261,36.454658209031585,23.2638732726526
3003,10810800,0.7567439912170915,36.56775391513165,23.64741933118449
3004,10814400,0.7896269067970499,35.34556469354819,23.29253765615653
3005,10818000,0.7202716993884761,36.220757088072155,24.00911093380024
3006,10821600,0.7543407896942903,35.82783087589701,23.013963096398175
3007,10825200,0.7689911355263779,37.59035132716294,23.97240712658979
3008,10828800,0.8203975977804912,36.418005907072434,23.299762664758095
