,Seconds,Q_flow Laundry [kW]_model,T_sup-Laundry[°C]_model,T_ret-Laundry[°C]_model
4857,17485200,0.3980515798840704,28.4,10
4858,17488800,0.37944341841832585,28.4,10
4859,17492400,0.3967458286146444,28.4,10
4860,17496000,0.41096390411529127,28.4,10
4861,17499600,0.3782879843718757,28.4,10
4862,17503200,0.382406384630305,28.4,10
4863,17506800,0.4043273159937067,28.4,10
4864,17510400,0.4211157725214206,28.4,10
4865,17514000,0.36529932601935794,28.4,10
4866,17517600,0.37889682981698847,28.4,10
4867,17521200,0.3888582788842511,28.4,10
4868,17524800,0.3452250106285671,28.4,10
4869,17528400,0.23487805325708477,28.4,10
4870,17532000,0.13649327117546833,28.4,10
4871,17535600,0.0023640216392483895,28.4,10
4872,17539200,0.026183684473991144,28.4,10
4873,17542800,0.0,28.4,10
4874,17546400,0.023547628438505077,28.4,10
4875,17550000,8.428032709133251e-05,28.4,10
4876,17553600,0.0,28.4,10
4877,17557200,0.0,28.4,10
4878,17560800,0.07987801953231413,28.4,10
4879,17564400,0.24993943191753654,28.4,10
4880,17568000,0.33515518179937226,28.4,10
4881,17571600,0.36450083268887773,28.4,10
4882,17575200,0.368191912307379,28.4,10
4883,17578800,0.360867103545242,28.4,10
4884,17582400,0.3994159015209383,28.4,10
4885,17586000,0.341133341963002,28.4,10
4886,17589600,0.39280509609005027,28.4,10
4887,17593200,0.3887219562896713,28.4,10
4888,17596800,0.3615836996634301,28.4,10
4889,17600400,0.3612610980607122,28.4,10
4890,17604000,0.3659601513948322,28.4,10
4891,17607600,0.37636369841435147,28.4,10
4892,17611200,0.345329749229081,28.4,10
4893,17614800,0.26251030987148927,28.4,10
4894,17618400,0.12737379623185408,28.4,10
4895,17622000,0.002176231898492004,28.4,10
4896,17625600,0.020481620816583865,28.4,10
4897,17629200,0.0,28.4,10
4898,17632800,0.0,28.4,10
4899,17636400,0.00444297985100838,28.4,10
4900,17640000,0.0,28.4,10
4901,17643600,0.008504579874939614,28.4,10
4902,17647200,0.13409567895345018,28.4,10
4903,17650800,0.2855287801975693,28.4,10
4904,17654400,0.3644250080176459,28.4,10
4905,17658000,0.36781328008740766,28.4,10
4906,17661600,0.3911011187674778,28.4,10
4907,17665200,0.3942595789192037,28.4,10
4908,17668800,0.41292723152035227,28.4,10
4909,17672400,0.3901244197851178,28.4,10
4910,17676000,0.3809292520637956,28.4,10
4911,17679600,0.38189389293445686,28.4,10
4912,17683200,0.3955939650651612,28.4,10
4913,17686800,0.4116909783643355,28.4,10
4914,17690400,0.3937177817853447,28.4,10
4915,17694000,0.3651535298106113,28.4,10
4916,17697600,0.33235707701573763,28.4,10
4917,17701200,0.25829998625823825,28.4,10
4918,17704800,0.12822896139540332,28.4,10
4919,17708400,0.011622099274324118,28.4,10
4920,17712000,0.006039720831962727,28.4,10
4921,17715600,0.0,28.4,10
4922,17719200,0.0,28.4,10
4923,17722800,0.0,28.4,10
4924,17726400,0.0,28.4,10
4925,17730000,0.012311934150832845,28.4,10
4926,17733600,0.0,28.4,10
4927,17737200,0.018910279191320174,28.4,10
4928,17740800,0.05339252616160739,28.4,10
4929,17744400,0.02342331327002035,28.4,10
4930,17748000,0.02378411876132451,28.4,10
4931,17751600,0.024159219565392714,28.4,10
4932,17755200,0.0,28.4,10
4933,17758800,0.0,28.4,10
4934,17762400,0.018648644216816706,28.4,10
4935,17766000,0.028074189644130738,28.4,10
4936,17769600,0.019927957440694942,28.4,10
4937,17773200,0.0,28.4,10
4938,17776800,0.020183074411162127,28.4,10
4939,17780400,0.007421469313207383,28.4,10
4940,17784000,0.010560103988634134,28.4,10
4941,17787600,0.03613905682326624,28.4,10
4942,17791200,0.010850567713075672,28.4,10
4943,17794800,0.000894714803528947,28.4,10
4944,17798400,0.0,28.4,10
4945,17802000,0.0,28.4,10
4946,17805600,0.01375163741555389,28.4,10
4947,17809200,0.02076607572304046,28.4,10
4948,17812800,0.0,28.4,10
4949,17816400,0.01841161664132645,28.4,10
4950,17820000,0.09018348875189337,28.4,10
4951,17823600,0.2461117724663014,28.4,10
4952,17827200,0.3635242774941701,28.4,10
4953,17830800,0.35835655787981235,28.4,10
4954,17834400,0.35529337443872366,28.4,10
4955,17838000,0.36216060715220094,28.4,10
4956,17841600,0.3981282209709513,28.4,10
4957,17845200,0.38770451419417173,28.4,10
4958,17848800,0.3497248489563867,28.4,10
4959,17852400,0.3950794719422949,28.4,10
4960,17856000,0.37123681922725693,28.4,10
4961,17859600,0.3802108808095889,28.4,10
4962,17863200,0.3606056717311287,28.4,10
4963,17866800,0.3492808732884084,28.4,10
4964,17870400,0.33078370853041983,28.4,10
4965,17874000,0.24246726085714115,28.4,10
4966,17877600,0.1311345213605734,28.4,10
4967,17881200,0.0,28.4,10
4968,17884800,0.035072077843354706,28.4,10
4969,17888400,0.0,28.4,10
4970,17892000,0.0,28.4,10
4971,17895600,0.005518618006640151,28.4,10
4972,17899200,0.0,28.4,10
4973,17902800,0.0,28.4,10
4974,17906400,0.07865367104079803,28.4,10
4975,17910000,0.2773098904224581,28.4,10
4976,17913600,0.3547037675319401,28.4,10
4977,17917200,0.3816928573891321,28.4,10
4978,17920800,0.3812866790160483,28.4,10
4979,17924400,0.405376313090069,28.4,10
4980,17928000,0.3531520873628568,28.4,10
4981,17931600,0.36772575526873313,28.4,10
4982,17935200,0.3467413045100647,28.4,10
4983,17938800,0.40204940982705906,28.4,10
4984,17942400,0.3692822929290035,28.4,10
4985,17946000,0.35918073380152304,28.4,10
4986,17949600,0.39461711323544535,28.4,10
4987,17953200,0.3788458302098167,28.4,10
4988,17956800,0.29612914689679304,28.4,10
4989,17960400,0.23467271424697245,28.4,10
4990,17964000,0.15633317957127324,28.4,10
4991,17967600,0.009331407176190009,28.4,10
4992,17971200,0.034193278741455224,28.4,10
4993,17974800,0.0,28.4,10
4994,17978400,0.040256420428064585,28.4,10
4995,17982000,0.004471775775681457,28.4,10
4996,17985600,0.01983262972095447,28.4,10
4997,17989200,0.0,28.4,10
4998,17992800,0.012221333318670476,28.4,10
4999,17996400,0.01611694828985359,28.4,10
5000,18000000,0.04468902740921213,28.4,10
5001,18003600,0.00467457217471108,28.4,10
5002,18007200,0.0020254663365031297,28.4,10
5003,18010800,0.046322162452408104,28.4,10
5004,18014400,0.05811918084488943,28.4,10
5005,18018000,0.001604144387894098,28.4,10
5006,18021600,0.0,28.4,10
5007,18025200,0.014910815069374712,28.4,10
5008,18028800,0.0,28.4,10
5009,18032400,0.0,28.4,10
5010,18036000,0.02608464355446462,28.4,10
5011,18039600,0.013224472686041076,28.4,10
5012,18043200,0.03153998692850445,28.4,10
5013,18046800,0.0,28.4,10
5014,18050400,0.005815562247510352,28.4,10
5015,18054000,0.006586667305549794,28.4,10
5016,18057600,0.0,28.4,10
5017,18061200,0.0,28.4,10
5018,18064800,0.007393054133588967,28.4,10
5019,18068400,0.02055019342994328,28.4,10
5020,18072000,0.0,28.4,10
5021,18075600,0.0,28.4,10
5022,18079200,0.08845200977885953,28.4,10
5023,18082800,0.23102287031888064,28.4,10
5024,18086400,0.3198848163805863,28.4,10
5025,18090000,0.34941525383265915,28.4,10
5026,18093600,0.3340611059376321,28.4,10
5027,18097200,0.3088177371469691,28.4,10
5028,18100800,0.3579393044861265,28.4,10
5029,18104400,0.36060349280485815,28.4,10
5030,18108000,0.3335034694460841,28.4,10
5031,18111600,0.3378569635362572,28.4,10
5032,18115200,0.31626356125398736,28.4,10
5033,18118800,0.35823397464420964,28.4,10
5034,18122400,0.3390757599190017,28.4,10
5035,18126000,0.33854136105085997,28.4,10
5036,18129600,0.30722933154582277,28.4,10
5037,18133200,0.19741362162216416,28.4,10
5038,18136800,0.09471779538522541,28.4,10
5039,18140400,0.032731900416698115,28.4,10
5040,18144000,0.0,28.4,10
5041,18147600,0.0,28.4,10
5042,18151200,0.03386555409688624,28.4,10
5043,18154800,0.0,28.4,10
5044,18158400,0.0,28.4,10
5045,18162000,0.004732224698396915,28.4,10
5046,18165600,0.125072984120838,28.4,10
5047,18169200,0.26442614631353617,28.4,10
5048,18172800,0.3638093026310253,28.4,10
5049,18176400,0.3981923550497751,28.4,10
5050,18180000,0.4104640254678214,28.4,10
5051,18183600,0.4158205506481051,28.4,10
5052,18187200,0.42860303280187456,28.4,10
5053,18190800,0.40596026842231125,28.4,10
5054,18194400,0.4041639438783283,28.4,10
5055,18198000,0.4090286212518322,28.4,10
5056,18201600,0.42239587886253205,28.4,10
5057,18205200,0.3925712538078215,28.4,10
5058,18208800,0.3865995834957096,28.4,10
5059,18212400,0.39877439271431186,28.4,10
5060,18216000,0.3565301569142121,28.4,10
5061,18219600,0.2523381473548138,28.4,10
5062,18223200,0.0880470253289804,28.4,10
5063,18226800,0.0,28.4,10
5064,18230400,0.03496448385519751,28.4,10
5065,18234000,0.0,28.4,10
5066,18237600,0.0,28.4,10
5067,18241200,0.0,28.4,10
5068,18244800,0.0,28.4,10
5069,18248400,0.017727664238874088,28.4,10
5070,18252000,0.08829692927944757,28.4,10
5071,18255600,0.28394763385806776,28.4,10
5072,18259200,0.3707169554170864,28.4,10
5073,18262800,0.3520364809390415,28.4,10
5074,18266400,0.3535505745278648,28.4,10
5075,18270000,0.3593667189635042,28.4,10
5076,18273600,0.40086440854042643,28.4,10
5077,18277200,0.3542312684318753,28.4,10
5078,18280800,0.3638019985521984,28.4,10
5079,18284400,0.3847719893941573,28.4,10
5080,18288000,0.3923367965207815,28.4,10
5081,18291600,0.37754334280116,28.4,10
5082,18295200,0.355826136383026,28.4,10
5083,18298800,0.3544218149861739,28.4,10
5084,18302400,0.36298173436973474,28.4,10
5085,18306000,0.25342247952822855,28.4,10
5086,18309600,0.10539476432152174,28.4,10
5087,18313200,0.0,28.4,10
5088,18316800,0.02368668202380342,28.4,10
5089,18320400,0.0,28.4,10
5090,18324000,0.017027218264057127,28.4,10
5091,18327600,0.0,28.4,10
5092,18331200,0.012085986575112867,28.4,10
5093,18334800,0.0046961575382124,28.4,10
5094,18338400,0.0,28.4,10
5095,18342000,0.021852999684051196,28.4,10
5096,18345600,0.024385901825383915,28.4,10
5097,18349200,0.007496608086716473,28.4,10
5098,18352800,0.0,28.4,10
5099,18356400,0.005649815565288037,28.4,10
5100,18360000,0.0015636717945905869,28.4,10
5101,18363600,0.0015596591488730384,28.4,10
5102,18367200,0.004513836308096942,28.4,10
5103,18370800,0.016549619358082714,28.4,10
5104,18374400,0.007316637622336097,28.4,10
5105,18378000,0.0013343215908836875,28.4,10
5106,18381600,0.009503164865262351,28.4,10
5107,18385200,0.01869296914816575,28.4,10
5108,18388800,0.003000414779127271,28.4,10
5109,18392400,0.009549703935236485,28.4,10
5110,18396000,0.0,28.4,10
5111,18399600,0.04228120750569655,28.4,10
5112,18403200,0.006892180931362645,28.4,10
5113,18406800,0.0,28.4,10
5114,18410400,0.02570640944585319,28.4,10
5115,18414000,0.021155661279410588,28.4,10
5116,18417600,0.0,28.4,10
5117,18421200,0.022140678916283876,28.4,10
5118,18424800,0.09045557561423702,28.4,10
5119,18428400,0.26649390053036454,28.4,10
5120,18432000,0.3779700048062725,28.4,10
5121,18435600,0.38901573632071645,28.4,10
5122,18439200,0.39885322936874296,28.4,10
5123,18442800,0.4361376945135567,28.4,10
5124,18446400,0.39866052500854776,28.4,10
5125,18450000,0.3496009734862432,28.4,10
5126,18453600,0.41757915723283684,28.4,10
5127,18457200,0.42485209824408887,28.4,10
5128,18460800,0.4324780848016068,28.4,10
5129,18464400,0.39996955779685317,28.4,10
5130,18468000,0.41145518741234777,28.4,10
5131,18471600,0.3777288963028392,28.4,10
5132,18475200,0.3447656750067795,28.4,10
5133,18478800,0.2754146349173442,28.4,10
5134,18482400,0.11728073592633359,28.4,10
5135,18486000,0.0517182434726294,28.4,10
5136,18489600,0.016996190917476024,28.4,10
5137,18493200,0.0,28.4,10
5138,18496800,0.010447327112182306,28.4,10
5139,18500400,0.014010231073285516,28.4,10
5140,18504000,0.0,28.4,10
5141,18507600,0.002772531936748569,28.4,10
5142,18511200,0.06049392445038777,28.4,10
5143,18514800,0.19018921957752927,28.4,10
5144,18518400,0.3079904363925425,28.4,10
5145,18522000,0.28941443079267304,28.4,10
5146,18525600,0.2706210707910298,28.4,10
5147,18529200,0.28751424438575535,28.4,10
5148,18532800,0.2901380122720966,28.4,10
5149,18536400,0.28345139958235926,28.4,10
5150,18540000,0.27567290047101733,28.4,10
5151,18543600,0.29018841514628485,28.4,10
5152,18547200,0.29913097177474984,28.4,10
5153,18550800,0.2858548799683383,28.4,10
5154,18554400,0.27784039429683444,28.4,10
5155,18558000,0.25918665764406734,28.4,10
5156,18561600,0.2619681727592754,28.4,10
5157,18565200,0.20086835780679693,28.4,10
5158,18568800,0.09746930844905984,28.4,10
5159,18572400,0.029588822276871464,28.4,10
5160,18576000,0.0,28.4,10
5161,18579600,0.0,28.4,10
5162,18583200,0.007922967796569312,28.4,10
5163,18586800,0.0,28.4,10
5164,18590400,0.0,28.4,10
5165,18594000,0.007071681941736383,28.4,10
5166,18597600,0.015931001043360555,28.4,10
5167,18601200,0.023988747456787658,28.4,10
5168,18604800,0.022715145193076196,28.4,10
5169,18608400,0.016803021786312294,28.4,10
5170,18612000,0.007918704149451533,28.4,10
5171,18615600,0.010430995933512691,28.4,10
5172,18619200,0.041643976560211945,28.4,10
5173,18622800,0.0,28.4,10
5174,18626400,0.0,28.4,10
5175,18630000,0.0009885175081207045,28.4,10
5176,18633600,0.004719951301202536,28.4,10
5177,18637200,0.03514785744574529,28.4,10
5178,18640800,0.0,28.4,10
5179,18644400,0.0,28.4,10
5180,18648000,0.03159614451690762,28.4,10
5181,18651600,0.03719608766074396,28.4,10
5182,18655200,0.0,28.4,10
5183,18658800,0.0,28.4,10
5184,18662400,0.0,28.4,10
5185,18666000,0.012918605341023305,28.4,10
5186,18669600,0.0,28.4,10
5187,18673200,0.0,28.4,10
5188,18676800,0.0,28.4,10
5189,18680400,0.0386432298573912,28.4,10
5190,18684000,0.10868808291003838,28.4,10
5191,18687600,0.2791389124751598,28.4,10
5192,18691200,0.43194009030443276,28.4,10
5193,18694800,0.42599261582070636,28.4,10
5194,18698400,0.4319347377227226,28.4,10
5195,18702000,0.4541405417577611,28.4,10
5196,18705600,0.4507523200933832,28.4,10
5197,18709200,0.432671423337445,28.4,10
5198,18712800,0.41687281272080784,28.4,10
5199,18716400,0.46521091568890316,28.4,10
5200,18720000,0.46895439751084306,28.4,10
5201,18723600,0.4488689697136203,28.4,10
5202,18727200,0.44407009797171126,28.4,10
5203,18730800,0.4200127437443841,28.4,10
5204,18734400,0.39240074287269516,28.4,10
5205,18738000,0.2846860748217904,28.4,10
5206,18741600,0.13021481069167287,28.4,10
5207,18745200,0.008255437658056784,28.4,10
5208,18748800,0.0009539313836909461,28.4,10
5209,18752400,0.0,28.4,10
5210,18756000,0.0,28.4,10
5211,18759600,0.0,28.4,10
5212,18763200,0.001323250000249615,28.4,10
5213,18766800,0.011723366755456382,28.4,10
5214,18770400,0.03845249881492672,28.4,10
5215,18774000,0.1019896407940346,28.4,10
5216,18777600,0.15826618097085116,28.4,10
5217,18781200,0.1596008309841433,28.4,10
5218,18784800,0.14767009954285587,28.4,10
5219,18788400,0.15591501281045622,28.4,10
5220,18792000,0.15371989598440816,28.4,10
5221,18795600,0.1604380072381112,28.4,10
5222,18799200,0.1538245061056674,28.4,10
5223,18802800,0.1705453040211249,28.4,10
5224,18806400,0.15924977672721635,28.4,10
5225,18810000,0.156450194949293,28.4,10
5226,18813600,0.16117931288147255,28.4,10
5227,18817200,0.14979204558974896,28.4,10
5228,18820800,0.1541860069567746,28.4,10
5229,18824400,0.09766863282563765,28.4,10
5230,18828000,0.0523787689057798,28.4,10
5231,18831600,0.008825808401628813,28.4,10
5232,18835200,0.014812692067365971,28.4,10
5233,18838800,0.0,28.4,10
5234,18842400,0.0,28.4,10
5235,18846000,0.0,28.4,10
5236,18849600,0.004115229022895872,28.4,10
5237,18853200,0.029847727324642165,28.4,10
5238,18856800,0.07668162070196012,28.4,10
5239,18860400,0.3331789522005041,28.4,10
5240,18864000,0.4622357676350556,28.4,10
5241,18867600,0.4488810017381692,28.4,10
5242,18871200,0.4381967130169357,28.4,10
5243,18874800,0.4383361219286118,28.4,10
5244,18878400,0.476567668856904,28.4,10
5245,18882000,0.47078158949140736,28.4,10
5246,18885600,0.4313709881970822,28.4,10
5247,18889200,0.47586944043424834,28.4,10
5248,18892800,0.44228296031788406,28.4,10
5249,18896400,0.4359519030483398,28.4,10
5250,18900000,0.46737689329873267,28.4,10
5251,18903600,0.454467738167989,28.4,10
5252,18907200,0.3656595799855894,28.4,10
5253,18910800,0.281241723127937,28.4,10
5254,18914400,0.1344195672716332,28.4,10
5255,18918000,0.0,28.4,10
5256,18921600,0.006522635907459419,28.4,10
5257,18925200,0.0,28.4,10
5258,18928800,0.0012760052536086397,28.4,10
5259,18932400,0.004902712513674881,28.4,10
5260,18936000,0.028641776003130795,28.4,10
5261,18939600,0.0,28.4,10
5262,18943200,0.0,28.4,10
5263,18946800,0.02055122903150782,28.4,10
5264,18950400,0.04476119510068025,28.4,10
5265,18954000,0.007602864789107894,28.4,10
5266,18957600,0.020277315803346744,28.4,10
5267,18961200,0.03611177159149044,28.4,10
5268,18964800,0.010304348087475745,28.4,10
5269,18968400,0.001964261129846907,28.4,10
5270,18972000,0.0,28.4,10
5271,18975600,0.0,28.4,10
5272,18979200,0.0052749416264901115,28.4,10
5273,18982800,0.0014940568283193527,28.4,10
5274,18986400,0.022376467298031073,28.4,10
5275,18990000,0.0,28.4,10
5276,18993600,0.059927498764919616,28.4,10
5277,18997200,0.0,28.4,10
5278,19000800,0.00801347616299198,28.4,10
5279,19004400,0.0,28.4,10
5280,19008000,0.007214421197861741,28.4,10
5281,19011600,0.0,28.4,10
5282,19015200,0.003844165241339099,28.4,10
5283,19018800,0.015836949659304968,28.4,10
5284,19022400,0.0,28.4,10
5285,19026000,0.0,28.4,10
5286,19029600,0.0999872797845819,28.4,10
5287,19033200,0.27135526415010514,28.4,10
5288,19036800,0.35377869574606896,28.4,10
5289,19040400,0.4227607767909184,28.4,10
5290,19044000,0.3613938976398583,28.4,10
5291,19047600,0.3678373831339042,28.4,10
5292,19051200,0.39392476775570306,28.4,10
5293,19054800,0.3282319430337628,28.4,10
5294,19058400,0.3685411820855507,28.4,10
5295,19062000,0.39047424577467466,28.4,10
5296,19065600,0.3862224513865825,28.4,10
5297,19069200,0.3822524906466963,28.4,10
5298,19072800,0.3735150754663062,28.4,10
5299,19076400,0.3226583850761089,28.4,10
5300,19080000,0.2868730313978266,28.4,10
5301,19083600,0.26537152932502517,28.4,10
5302,19087200,0.11558295390674944,28.4,10
5303,19090800,0.0304545802293106,28.4,10
5304,19094400,0.034445461503824,28.4,10
5305,19098000,0.0,28.4,10
5306,19101600,0.0,28.4,10
5307,19105200,0.0033613126109675834,28.4,10
5308,19108800,0.0,28.4,10
5309,19112400,0.013925272583524712,28.4,10
5310,19116000,0.07097442413087808,28.4,10
5311,19119600,0.20943602257189065,28.4,10
5312,19123200,0.3486475881752057,28.4,10
5313,19126800,0.3594670447262062,28.4,10
5314,19130400,0.35776328565777754,28.4,10
5315,19134000,0.3815064465487706,28.4,10
5316,19137600,0.3780900152629862,28.4,10
5317,19141200,0.3526563060587503,28.4,10
5318,19144800,0.3474709908667511,28.4,10
5319,19148400,0.37914068840820725,28.4,10
5320,19152000,0.40564412334402467,28.4,10
5321,19155600,0.37156797946666986,28.4,10
5322,19159200,0.37226124423420553,28.4,10
5323,19162800,0.3688127219403141,28.4,10
5324,19166400,0.3471651056164809,28.4,10
5325,19170000,0.25305530331401854,28.4,10
5326,19173600,0.09130148812741294,28.4,10
5327,19177200,0.014358681652159085,28.4,10
5328,19180800,0.016698261906084755,28.4,10
5329,19184400,0.00542494870050285,28.4,10
5330,19188000,0.0,28.4,10
5331,19191600,0.0035264346753399495,28.4,10
5332,19195200,0.03562756243263396,28.4,10
5333,19198800,0.0,28.4,10
5334,19202400,0.0,28.4,10
5335,19206000,0.0,28.4,10
5336,19209600,0.036291198501270834,28.4,10
5337,19213200,0.011391124524269278,28.4,10
5338,19216800,0.006633751214330364,28.4,10
5339,19220400,0.014973910476630561,28.4,10
5340,19224000,0.004414470018720071,28.4,10
5341,19227600,0.00042043227770725437,28.4,10
5342,19231200,0.0,28.4,10
5343,19234800,0.0010262728153613713,28.4,10
5344,19238400,0.0,28.4,10
5345,19242000,0.018288598949280668,28.4,10
5346,19245600,0.0,28.4,10
5347,19249200,0.0,28.4,10
5348,19252800,0.0,28.4,10
5349,19256400,0.011181075185103051,28.4,10
5350,19260000,0.03121907201326431,28.4,10
5351,19263600,0.00482634751787642,28.4,10
5352,19267200,0.03647302054075438,28.4,10
5353,19270800,0.0,28.4,10
5354,19274400,0.0,28.4,10
5355,19278000,0.0,28.4,10
5356,19281600,0.014556526465373299,28.4,10
5357,19285200,0.011966416079310321,28.4,10
5358,19288800,0.08294821861169509,28.4,10
5359,19292400,0.25528738556934394,28.4,10
5360,19296000,0.39894296500636006,28.4,10
5361,19299600,0.3805804436487326,28.4,10
5362,19303200,0.3804972709470707,28.4,10
5363,19306800,0.390371770233548,28.4,10
5364,19310400,0.4178315802448613,28.4,10
5365,19314000,0.42998534621399753,28.4,10
5366,19317600,0.41109214494682006,28.4,10
5367,19321200,0.38619963696275206,28.4,10
5368,19324800,0.4275651811659247,28.4,10
5369,19328400,0.43152008131636715,28.4,10
5370,19332000,0.3986329899495292,28.4,10
5371,19335600,0.4055747098694365,28.4,10
5372,19339200,0.3265771925117166,28.4,10
5373,19342800,0.2488456481736682,28.4,10
5374,19346400,0.14552238078034394,28.4,10
5375,19350000,0.0,28.4,10
5376,19353600,0.0,28.4,10
5377,19357200,0.0029079177462451714,28.4,10
5378,19360800,0.0413790378344701,28.4,10
5379,19364400,0.0,28.4,10
5380,19368000,0.0,28.4,10
5381,19371600,0.0028036328677819252,28.4,10
5382,19375200,0.07700364845059775,28.4,10
5383,19378800,0.25054941568669437,28.4,10
5384,19382400,0.2984633314501705,28.4,10
5385,19386000,0.32268257813553275,28.4,10
5386,19389600,0.32248421170737707,28.4,10
5387,19393200,0.3307558086372026,28.4,10
5388,19396800,0.33280395063790064,28.4,10
5389,19400400,0.344898275287044,28.4,10
5390,19404000,0.30826701674343,28.4,10
5391,19407600,0.3345619859179871,28.4,10
5392,19411200,0.35330966182413387,28.4,10
5393,19414800,0.33674973555967525,28.4,10
5394,19418400,0.31698736460580423,28.4,10
5395,19422000,0.3457638940618804,28.4,10
5396,19425600,0.2959842947838144,28.4,10
5397,19429200,0.18690177919023263,28.4,10
5398,19432800,0.09999673937262189,28.4,10
5399,19436400,0.028471761061382612,28.4,10
5400,19440000,0.0,28.4,10
5401,19443600,0.010772345303558042,28.4,10
5402,19447200,0.0,28.4,10
5403,19450800,0.0,28.4,10
5404,19454400,0.0,28.4,10
5405,19458000,0.015122535946093037,28.4,10
5406,19461600,0.12081854317099311,28.4,10
5407,19465200,0.2623633808866812,28.4,10
5408,19468800,0.4009819340581277,28.4,10
5409,19472400,0.41626174367801355,28.4,10
5410,19476000,0.38983936795038815,28.4,10
5411,19479600,0.41144158887333376,28.4,10
5412,19483200,0.4021480901989888,28.4,10
5413,19486800,0.42910558517096903,28.4,10
5414,19490400,0.4397926592445964,28.4,10
5415,19494000,0.41592198997764984,28.4,10
5416,19497600,0.41514615365387003,28.4,10
5417,19501200,0.43397351147297464,28.4,10
5418,19504800,0.42487232022296034,28.4,10
5419,19508400,0.4090988944355489,28.4,10
5420,19512000,0.3527933840519417,28.4,10
5421,19515600,0.2575252799588683,28.4,10
5422,19519200,0.1450512873794173,28.4,10
5423,19522800,0.009709860392718445,28.4,10
5424,19526400,0.0,28.4,10
5425,19530000,0.005425654558655545,28.4,10
5426,19533600,0.0,28.4,10
5427,19537200,0.01094746747424618,28.4,10
5428,19540800,0.0,28.4,10
5429,19544400,0.0,28.4,10
5430,19548000,0.004148055052710348,28.4,10
5431,19551600,0.03208141503253759,28.4,10
5432,19555200,0.0,28.4,10
5433,19558800,0.03364789583574818,28.4,10
5434,19562400,0.015205150694807547,28.4,10
5435,19566000,0.011847775324550251,28.4,10
5436,19569600,0.00710352642725505,28.4,10
5437,19573200,0.001830053306015994,28.4,10
5438,19576800,0.03432195783048067,28.4,10
5439,19580400,0.0021281530674456843,28.4,10
5440,19584000,0.0027740715684405315,28.4,10
5441,19587600,0.0,28.4,10
5442,19591200,0.03012959071236763,28.4,10
5443,19594800,0.036356125098937965,28.4,10
5444,19598400,0.020622929220834228,28.4,10
5445,19602000,0.017378859163142763,28.4,10
5446,19605600,0.0,28.4,10
5447,19609200,0.0,28.4,10
5448,19612800,0.0,28.4,10
5449,19616400,0.0057712806063202815,28.4,10
5450,19620000,0.019195681957388345,28.4,10
5451,19623600,0.0,28.4,10
5452,19627200,0.0,28.4,10
5453,19630800,0.0,28.4,10
5454,19634400,0.08504470612353503,28.4,10
5455,19638000,0.24848165149967327,28.4,10
5456,19641600,0.3425484319553727,28.4,10
5457,19645200,0.386945613720259,28.4,10
5458,19648800,0.410963720770261,28.4,10
5459,19652400,0.3404446332259409,28.4,10
5460,19656000,0.40046235873204966,28.4,10
5461,19659600,0.3873828693142693,28.4,10
5462,19663200,0.40041738139950606,28.4,10
5463,19666800,0.37228861774813937,28.4,10
5464,19670400,0.3938140529948568,28.4,10
5465,19674000,0.3631819351650147,28.4,10
5466,19677600,0.3620124610356023,28.4,10
5467,19681200,0.3969955782262956,28.4,10
5468,19684800,0.3676133729536002,28.4,10
5469,19688400,0.2526981092680865,28.4,10
5470,19692000,0.10057824945912652,28.4,10
5471,19695600,0.025646615862702067,28.4,10
5472,19699200,0.00573623423033738,28.4,10
5473,19702800,0.008134503748577711,28.4,10
5474,19706400,0.0,28.4,10
5475,19710000,0.033940634501312274,28.4,10
5476,19713600,0.02288305812228483,28.4,10
5477,19717200,0.005423815524979693,28.4,10
5478,19720800,0.12123688330989155,28.4,10
5479,19724400,0.30209438322839893,28.4,10
5480,19728000,0.4012271913500042,28.4,10
5481,19731600,0.42581058536101507,28.4,10
5482,19735200,0.4103784865805006,28.4,10
5483,19738800,0.4290576186187568,28.4,10
5484,19742400,0.4429682474338136,28.4,10
5485,19746000,0.41472279268941226,28.4,10
5486,19749600,0.42712432773977554,28.4,10
5487,19753200,0.44966664049368466,28.4,10
5488,19756800,0.4334960943657663,28.4,10
5489,19760400,0.4267689886202219,28.4,10
5490,19764000,0.3512607873767952,28.4,10
5491,19767600,0.43479500204362886,28.4,10
5492,19771200,0.3740593609727757,28.4,10
5493,19774800,0.2902634332528824,28.4,10
5494,19778400,0.12676878675026337,28.4,10
5495,19782000,0.02227819551928327,28.4,10
5496,19785600,0.00611368851112354,28.4,10
5497,19789200,0.0009068112344998782,28.4,10
5498,19792800,0.02326275332275732,28.4,10
5499,19796400,0.036414327044405795,28.4,10
5500,19800000,0.0,28.4,10
5501,19803600,0.003320585225378236,28.4,10
5502,19807200,0.03140843435493984,28.4,10
5503,19810800,0.0,28.4,10
5504,19814400,0.052521528999226436,28.4,10
5505,19818000,0.0009545557117634768,28.4,10
5506,19821600,0.025152951371997516,28.4,10
5507,19825200,0.0,28.4,10
5508,19828800,0.010088301084520497,28.4,10
5509,19832400,0.012344254860076611,28.4,10
5510,19836000,0.007229675928364823,28.4,10
5511,19839600,0.013337293712889728,28.4,10
5512,19843200,0.0,28.4,10
5513,19846800,0.0,28.4,10
5514,19850400,0.004824124153108264,28.4,10
5515,19854000,0.0,28.4,10
5516,19857600,0.021838134636958065,28.4,10
5517,19861200,0.02820385199249985,28.4,10
5518,19864800,0.031801010223684104,28.4,10
